,Fold 0,Fold 1,Fold 2,Fold 3,Fold 4
C8-pos_Cluster_2022: C49:1 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2023: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2024: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2025: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2026: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2027: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2028: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2029: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2030: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2031: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2032: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2033: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2034: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2035: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2036: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2037: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2038: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2039: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2040: C50:4 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2041: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2042: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2043: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2044: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2045: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2046: C50:3 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2047: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2048: C50:5 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2049: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2050: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2051: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2052: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2053: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2054: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2055: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2056: C50:4 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2057: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2058: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2059: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2060: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2061: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2062: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2063: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2064: C50:1 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2065: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2066: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2067: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2068: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2069: C50:3 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2070: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2071: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2072: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2073: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2074: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2075: C50:2 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2076: NA,0.0,0.0,0.0,-0.047550074711451645,0.0
C8-pos_Cluster_2077: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2078: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2079: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2080: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2081: C50:1 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2082: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2083: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2084: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2085: NA,0.0,0.0,0.0,0.0,-0.0668063124995768
C8-pos_Cluster_2086: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2087: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2088: C50:0 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2089: NA,0.0,0.0,0.15706773066145574,0.0,0.0
C8-pos_Cluster_2090: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2091: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2092: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2093: NA,0.0,0.0,0.0,0.0,0.042035844939619
C8-pos_Cluster_2094: C51:3 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2095: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2096: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2097: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2098: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2099: NA,0.0,0.13374526540955944,0.0,0.0,0.0
C8-pos_Cluster_2100: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2101: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2102: C51:2 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2103: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2104: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2105: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2106: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2107: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2108: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2109: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2110: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2111: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2112: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2113: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2114: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2115: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2116: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2117: C51:2 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2118: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2119: C52:6 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2120: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2121: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2122: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2123: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2124: C52:5 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2125: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2126: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2127: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2128: C52:7 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2129: NA,0.0,-0.020204897037690916,-0.058215815717213355,0.0,0.0
C8-pos_Cluster_2130: C51:0 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2131: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2132: C52:4 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2133: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2134: C52:6 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2135: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2136: C52:3 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2137: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2138: C52:5 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2139: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2140: C52:2 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2141: C52:4 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2142: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2143: NA,0.1720717165590731,0.0,0.0,0.15283251784332483,0.0
C8-pos_Cluster_2144: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2145: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2146: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2147: C52:1 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2148: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2149: C52:3 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2150: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2151: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2152: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2153: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2154: C52:0 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2155: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2156: C52:2 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2157: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2158: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2159: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2160: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2161: C52:1 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2162: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2163: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2164: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2165: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2166: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2167: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2168: C52:0 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2169: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2170: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2171: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2172: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2173: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2174: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2175: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2176: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2177: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2178: C53:3 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2179: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2180: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2181: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2182: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2183: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2184: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2185: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2186: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2187: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2188: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2189: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2190: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2191: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2192: C53:3 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2193: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2194: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2195: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2196: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2197: C54:9 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2198: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2199: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2200: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2201: C54:6 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2202: C54:8 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2203: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2204: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2205: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2206: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2207: C54:5 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2208: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2209: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2210: C54:7 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2211: C54:4 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2212: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2213: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2214: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2215: C54:6 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2216: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2217: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2218: C54:3 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2219: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2220: C54:5 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2221: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2222: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2223: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2224: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2225: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2226: C54:4 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2227: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2228: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2229: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2230: NA,0.0,0.0,0.0,0.05128734947697164,0.0
C8-pos_Cluster_2231: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2232: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2233: C54:3 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2234: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2235: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2236: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2237: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2238: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2239: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2240: C54:2 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2241: NA,-0.04636093770436674,0.0,0.0,0.0,0.0
C8-pos_Cluster_2242: C54:1 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2243: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2244: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2245: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2246: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2247: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2248: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2249: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2250: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2251: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2252: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2253: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2254: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2255: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2256: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2257: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2258: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2259: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2260: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2261: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2262: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2263: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2264: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2265: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2266: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2267: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2268: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2269: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2270: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2271: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2272: NA,0.0,-0.010492477800556739,0.0,0.0,0.0
C8-pos_Cluster_2273: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2274: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2275: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2276: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2277: C55:3 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2278: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2279: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2280: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2281: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2282: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2283: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2284: C55:2 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2285: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2286: C56:6 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2287: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2288: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2289: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2290: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2291: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2292: NA,0.0,0.0,-0.008667370469634643,0.0,0.0
C8-pos_Cluster_2293: C56:7 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2294: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2295: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2296: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2297: C56:4 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2298: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2299: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2300: C56:6 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2301: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2302: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2303: C56:3 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2304: C56:5 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2305: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2306: C56:2 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2307: C56:4 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2308: C56:1 TAG*,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2309: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2310: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2311: C56:3 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2312: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2313: C56:2 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2314: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2315: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2316: NA,0.0,0.0,0.0,0.0,-0.015889773391707128
C8-pos_Cluster_2317: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2318: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2319: C56:1 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2320: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2321: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2322: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2323: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2324: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2325: NA,-0.20007244919115919,0.0,0.0,0.0,0.0
C8-pos_Cluster_2326: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2327: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2328: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2329: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2330: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2331: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2332: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2333: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2334: NA,0.0,-0.0013545493365747542,0.0,0.0,0.0
C8-pos_Cluster_2335: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2336: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2337: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2338: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2339: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2340: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2341: C58:7 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2342: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2343: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2344: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2345: C58:6 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2346: NA,0.0,0.13856511935242383,0.11891257893523254,0.1191463166675877,0.07084994393484076
C8-pos_Cluster_2347: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2348: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2349: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2350: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2351: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2352: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2353: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2354: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2355: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2356: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2357: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2358: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2359: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2360: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2361: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2362: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2363: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2364: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2365: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2366: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2367: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2368: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2369: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2370: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2371: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2372: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2373: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2374: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2375: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2376: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2377: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2378: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2379: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2380: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2381: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2382: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2383: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2384: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_2385: NA,0.0,0.0,0.0,0.0,0.0
