,Glycine,4-Hydroxybenzoate,Lactate,Indole-3-acetate,2'-Deoxyuridine,2'-Deoxyinosine,Valerate,Carnitine,Valine,Glucose,5-Aminopentanoate,2-Oxoglutarate,Isobutyrate,Isoleucine,Choline,Formate,Serine,Allantoin,Pyruvate,Cadaverine,Lysine,N-Acetylglucosamine,Ornithine,3-Phenyllactate,4-Hydroxyphenylacetate,Acetoin,Phenylacetate,Glutamine,Xylose,Arginine,Succinate,Phenol,N-Acetylneuraminate,4-Hydroxyphenyllactate,Taurine,N-Methylhydantoin,"N,N-Dimethylglycine",Cytosine,O-Acetylcarnitine,Tyramine,2-Hydroxyglutarate,Fumarate,Isovalerate,Trimethylamine,Uracil,Acetate,Betaine,Guanosine,Tyrosine,Uridine,beta-Pseudouridine,Citrate,Putrescine,3-Hydroxybutyrate,Histidine,2-Aminobutyrate,Methionine,Propionate,Sarcosine,Inosine,2-Hydroxybutyrate,Cytidine,Creatinine,Leucine,Creatine,Dimethylamine,Thymidine,Lactose,Glycerol,Ethanolamine,Acetaminophen,Glutarate,Tryptophan,Malate,Butyrate,Phenylalanine,Ascorbate,Indole-3-lactate,Arabinose,Nicotinate,Asparagine,Propylene glycol,DL-methionine-sulfoxide,Methylsuccinate,Pyroglutamate,Desaminotyrosine,Hypoxanthine,Proline,Threonine,"5,6-Dihydrouracil",Thymine,"1,3-Dihydroxyacetone",Aspartate,Isopropanol,Fucose,Ethanol,Galactose,Alanine,Urea,p-Cresol,Ribose,Citrulline,Urocanate,N-Carbamoyl-beta-alanine,Glutamate,myo-Inositol,4-Aminobutyrate,Methylamine,Methanol,beta-Alanine
Hypoxanthine,0.36231884057971014,0.2028985507246377,0.34782608695652173,0.16666666666666666,0.35507246376811596,0.34057971014492755,0.38405797101449274,0.463768115942029,0.3695652173913043,0.38405797101449274,0.38405797101449274,0.41304347826086957,0.3695652173913043,0.391304347826087,0.4057971014492754,0.36231884057971014,0.391304347826087,0.3188405797101449,0.36231884057971014,0.42028985507246375,0.427536231884058,0.4927536231884058,0.4057971014492754,0.4782608695652174,0.2391304347826087,0.3695652173913043,0.2463768115942029,0.43478260869565216,0.26811594202898553,0.5289855072463768,0.38405797101449274,0.21014492753623187,0.7681159420289855,0.32608695652173914,0.391304347826087,0.18840579710144928,0.37681159420289856,0.16666666666666666,0.5507246376811594,0.2463768115942029,0.427536231884058,0.37681159420289856,0.37681159420289856,0.4057971014492754,0.14492753623188406,0.36231884057971014,0.41304347826086957,0.4927536231884058,0.32608695652173914,0.43478260869565216,0.4492753623188406,0.5797101449275363,0.41304347826086957,0.35507246376811596,0.2608695652173913,0.3695652173913043,0.39855072463768115,0.3695652173913043,0.36231884057971014,0.4057971014492754,0.35507246376811596,0.4420289855072464,0.18115942028985507,0.391304347826087,0.39855072463768115,0.391304347826087,0.39855072463768115,0.8768115942028986,0.3695652173913043,0.3695652173913043,0.2391304347826087,0.391304347826087,0.2391304347826087,0.42028985507246375,0.37681159420289856,0.2898550724637681,0.37681159420289856,0.2391304347826087,0.26811594202898553,0.1956521739130435,0.427536231884058,0.35507246376811596,0.4057971014492754,0.42028985507246375,0.2028985507246377,0.2753623188405797,0.0,0.1956521739130435,0.391304347826087,0.14492753623188406,0.14492753623188406,0.35507246376811596,0.42028985507246375,0.3695652173913043,0.30434782608695654,0.3695652173913043,0.38405797101449274,0.36231884057971014,0.37681159420289856,0.2246376811594203,0.2898550724637681,0.5289855072463768,0.2028985507246377,0.42028985507246375,0.427536231884058,0.4057971014492754,0.37681159420289856,0.38405797101449274,0.3695652173913043,0.3695652173913043
Proline,0.16666666666666666,0.12318840579710146,0.16666666666666666,0.18840579710144928,0.36231884057971014,0.4782608695652174,0.18840579710144928,0.3115942028985507,0.17391304347826086,0.3333333333333333,0.18840579710144928,0.2898550724637681,0.17391304347826086,0.21014492753623187,0.2536231884057971,0.21014492753623187,0.2246376811594203,0.26811594202898553,0.18115942028985507,0.26811594202898553,0.2898550724637681,0.41304347826086957,0.2536231884057971,0.5,0.15942028985507245,0.17391304347826086,0.15217391304347827,0.3115942028985507,0.2318840579710145,0.4057971014492754,0.21739130434782608,0.17391304347826086,0.6884057971014492,0.2608695652173913,0.2391304347826087,0.10869565217391304,0.18115942028985507,0.13043478260869565,0.41304347826086957,0.1956521739130435,0.30434782608695654,0.21014492753623187,0.18115942028985507,0.2536231884057971,0.10869565217391304,0.18115942028985507,0.21739130434782608,0.6014492753623188,0.2608695652173913,0.427536231884058,0.45652173913043476,0.45652173913043476,0.2608695652173913,0.17391304347826086,0.18115942028985507,0.17391304347826086,0.21739130434782608,0.17391304347826086,0.16666666666666666,0.5434782608695652,0.17391304347826086,0.43478260869565216,0.10144927536231885,0.21014492753623187,0.2608695652173913,0.2536231884057971,0.391304347826087,0.8260869565217391,0.2028985507246377,0.21739130434782608,0.14492753623188406,0.2391304347826087,0.2898550724637681,0.2826086956521739,0.18115942028985507,0.1956521739130435,0.2971014492753623,0.2898550724637681,0.2318840579710145,0.08695652173913043,0.2898550724637681,0.17391304347826086,0.26811594202898553,0.2971014492753623,0.07971014492753623,0.1956521739130435,0.1956521739130435,0.0,0.2246376811594203,0.09420289855072464,0.13768115942028986,0.17391304347826086,0.2826086956521739,0.21739130434782608,0.2536231884057971,0.2318840579710145,0.3333333333333333,0.16666666666666666,0.21014492753623187,0.15942028985507245,0.2246376811594203,0.4057971014492754,0.10869565217391304,0.2826086956521739,0.30434782608695654,0.3695652173913043,0.18115942028985507,0.2608695652173913,0.2463768115942029,0.17391304347826086
Threonine,0.14492753623188406,0.2318840579710145,0.10144927536231885,0.38405797101449274,0.41304347826086957,0.5434782608695652,0.16666666666666666,0.17391304347826086,0.050724637681159424,0.2826086956521739,0.12318840579710146,0.13768115942028986,0.13768115942028986,0.08695652173913043,0.18840579710144928,0.2463768115942029,0.043478260869565216,0.2318840579710145,0.13043478260869565,0.2028985507246377,0.13768115942028986,0.3333333333333333,0.10144927536231885,0.5652173913043478,0.2391304347826087,0.13768115942028986,0.2898550724637681,0.10144927536231885,0.2391304347826087,0.21014492753623187,0.09420289855072464,0.34057971014492755,0.5942028985507246,0.2246376811594203,0.11594202898550725,0.2318840579710145,0.10144927536231885,0.2391304347826087,0.2463768115942029,0.2898550724637681,0.12318840579710146,0.10144927536231885,0.13043478260869565,0.2463768115942029,0.2463768115942029,0.2028985507246377,0.13768115942028986,0.5942028985507246,0.1956521739130435,0.43478260869565216,0.463768115942029,0.2608695652173913,0.1956521739130435,0.07971014492753623,0.18840579710144928,0.07971014492753623,0.12318840579710146,0.18115942028985507,0.13043478260869565,0.5652173913043478,0.07971014492753623,0.427536231884058,0.2246376811594203,0.08695652173913043,0.050724637681159424,0.2753623188405797,0.41304347826086957,0.7753623188405797,0.10869565217391304,0.21014492753623187,0.2536231884057971,0.11594202898550725,0.34057971014492755,0.08695652173913043,0.15942028985507245,0.2463768115942029,0.2318840579710145,0.34057971014492755,0.2391304347826087,0.26811594202898553,0.06521739130434782,0.16666666666666666,0.08695652173913043,0.13043478260869565,0.18840579710144928,0.2608695652173913,0.391304347826087,0.2246376811594203,0.0,0.2463768115942029,0.2463768115942029,0.12318840579710146,0.057971014492753624,0.2246376811594203,0.2463768115942029,0.26811594202898553,0.2826086956521739,0.10144927536231885,0.17391304347826086,0.32608695652173914,0.21739130434782608,0.1956521739130435,0.2463768115942029,0.08695652173913043,0.09420289855072464,0.30434782608695654,0.11594202898550725,0.2826086956521739,0.2826086956521739,0.12318840579710146
"5,6-Dihydrouracil",0.21739130434782608,0.11594202898550725,0.2028985507246377,0.2246376811594203,0.34057971014492755,0.4420289855072464,0.2536231884057971,0.36231884057971014,0.2391304347826087,0.32608695652173914,0.2536231884057971,0.32608695652173914,0.2246376811594203,0.2753623188405797,0.2898550724637681,0.2318840579710145,0.2463768115942029,0.2463768115942029,0.21739130434782608,0.30434782608695654,0.32608695652173914,0.43478260869565216,0.2898550724637681,0.5072463768115942,0.15217391304347827,0.2246376811594203,0.17391304347826086,0.34782608695652173,0.21014492753623187,0.4420289855072464,0.2391304347826087,0.15217391304347827,0.7101449275362319,0.2391304347826087,0.2463768115942029,0.07246376811594203,0.2318840579710145,0.06521739130434782,0.4492753623188406,0.17391304347826086,0.34057971014492755,0.2318840579710145,0.2463768115942029,0.2753623188405797,0.014492753623188406,0.21739130434782608,0.2826086956521739,0.5797101449275363,0.2391304347826087,0.4057971014492754,0.42028985507246375,0.4927536231884058,0.2826086956521739,0.21014492753623187,0.18840579710144928,0.2246376811594203,0.2826086956521739,0.2246376811594203,0.21739130434782608,0.5072463768115942,0.21014492753623187,0.41304347826086957,0.07971014492753623,0.2753623188405797,0.2826086956521739,0.2608695652173913,0.3695652173913043,0.8188405797101449,0.2246376811594203,0.2391304347826087,0.15217391304347827,0.2753623188405797,0.2971014492753623,0.30434782608695654,0.2318840579710145,0.21739130434782608,0.3188405797101449,0.2971014492753623,0.21014492753623187,0.10869565217391304,0.3115942028985507,0.21014492753623187,0.30434782608695654,0.3333333333333333,0.10144927536231885,0.18840579710144928,0.14492753623188406,0.09420289855072464,0.2463768115942029,0.0,0.057971014492753624,0.21014492753623187,0.30434782608695654,0.2391304347826087,0.2463768115942029,0.2391304347826087,0.32608695652173914,0.21739130434782608,0.2463768115942029,0.12318840579710146,0.2463768115942029,0.4420289855072464,0.11594202898550725,0.30434782608695654,0.34057971014492755,0.34782608695652173,0.2318840579710145,0.26811594202898553,0.2536231884057971,0.2246376811594203
Thymine,0.21739130434782608,0.08695652173913043,0.2028985507246377,0.21014492753623187,0.3115942028985507,0.41304347826086957,0.2391304347826087,0.3333333333333333,0.2246376811594203,0.2971014492753623,0.2391304347826087,0.2971014492753623,0.2246376811594203,0.2463768115942029,0.2753623188405797,0.2608695652173913,0.2463768115942029,0.21739130434782608,0.21739130434782608,0.30434782608695654,0.2971014492753623,0.4057971014492754,0.2608695652173913,0.4782608695652174,0.12318840579710146,0.2246376811594203,0.15942028985507245,0.3188405797101449,0.18115942028985507,0.41304347826086957,0.2391304347826087,0.16666666666666666,0.6811594202898551,0.21014492753623187,0.2463768115942029,0.08695652173913043,0.2318840579710145,0.09420289855072464,0.42028985507246375,0.15942028985507245,0.3115942028985507,0.2318840579710145,0.2318840579710145,0.2753623188405797,0.043478260869565216,0.2318840579710145,0.26811594202898553,0.5507246376811594,0.21014492753623187,0.37681159420289856,0.391304347826087,0.463768115942029,0.2971014492753623,0.21014492753623187,0.17391304347826086,0.2246376811594203,0.2536231884057971,0.2246376811594203,0.21739130434782608,0.4782608695652174,0.21014492753623187,0.38405797101449274,0.09420289855072464,0.2463768115942029,0.26811594202898553,0.2898550724637681,0.34057971014492755,0.7898550724637681,0.2246376811594203,0.2536231884057971,0.12318840579710146,0.2463768115942029,0.26811594202898553,0.2898550724637681,0.2318840579710145,0.18840579710144928,0.2898550724637681,0.26811594202898553,0.18115942028985507,0.10869565217391304,0.2971014492753623,0.21014492753623187,0.2753623188405797,0.30434782608695654,0.08695652173913043,0.15942028985507245,0.14492753623188406,0.13768115942028986,0.2463768115942029,0.057971014492753624,0.0,0.21014492753623187,0.2898550724637681,0.2391304347826087,0.21739130434782608,0.26811594202898553,0.2971014492753623,0.21739130434782608,0.2608695652173913,0.13768115942028986,0.21739130434782608,0.41304347826086957,0.11594202898550725,0.2898550724637681,0.3115942028985507,0.3188405797101449,0.2318840579710145,0.2971014492753623,0.2826086956521739,0.2246376811594203
"1,3-Dihydroxyacetone",0.06521739130434782,0.18115942028985507,0.036231884057971016,0.3188405797101449,0.43478260869565216,0.5507246376811594,0.08695652173913043,0.1956521739130435,0.11594202898550725,0.34782608695652173,0.10144927536231885,0.17391304347826086,0.08695652173913043,0.13768115942028986,0.15217391304347827,0.13768115942028986,0.07971014492753623,0.2826086956521739,0.06521739130434782,0.18115942028985507,0.18840579710144928,0.39855072463768115,0.15217391304347827,0.5579710144927537,0.17391304347826086,0.08695652173913043,0.2246376811594203,0.1956521739130435,0.2753623188405797,0.30434782608695654,0.08695652173913043,0.2753623188405797,0.6884057971014492,0.2753623188405797,0.07971014492753623,0.1956521739130435,0.07971014492753623,0.2463768115942029,0.2971014492753623,0.2391304347826087,0.18840579710144928,0.07971014492753623,0.09420289855072464,0.16666666666666666,0.21014492753623187,0.10869565217391304,0.14492753623188406,0.6739130434782609,0.2753623188405797,0.5,0.5289855072463768,0.34057971014492755,0.14492753623188406,0.043478260869565216,0.2391304347826087,0.07246376811594203,0.13043478260869565,0.07246376811594203,0.021739130434782608,0.6159420289855072,0.043478260869565216,0.5072463768115942,0.2028985507246377,0.13768115942028986,0.15942028985507245,0.18115942028985507,0.463768115942029,0.8260869565217391,0.028985507246376812,0.11594202898550725,0.2028985507246377,0.12318840579710146,0.37681159420289856,0.16666666666666666,0.050724637681159424,0.2391304347826087,0.2971014492753623,0.36231884057971014,0.2753623188405797,0.21739130434782608,0.17391304347826086,0.057971014492753624,0.15217391304347827,0.1956521739130435,0.16666666666666666,0.1956521739130435,0.35507246376811596,0.17391304347826086,0.12318840579710146,0.21014492753623187,0.21014492753623187,0.0,0.16666666666666666,0.13043478260869565,0.2826086956521739,0.15942028985507245,0.34782608695652173,0.06521739130434782,0.13768115942028986,0.2753623188405797,0.2536231884057971,0.2898550724637681,0.18115942028985507,0.15217391304347827,0.18840579710144928,0.38405797101449274,0.06521739130434782,0.2028985507246377,0.18840579710144928,0.028985507246376812
Aspartate,0.18840579710144928,0.2753623188405797,0.15942028985507245,0.41304347826086957,0.38405797101449274,0.5289855072463768,0.1956521739130435,0.18840579710144928,0.10869565217391304,0.2536231884057971,0.15217391304347827,0.07971014492753623,0.1956521739130435,0.10144927536231885,0.2318840579710145,0.2898550724637681,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.2318840579710145,0.15217391304347827,0.30434782608695654,0.11594202898550725,0.5797101449275363,0.26811594202898553,0.1956521739130435,0.3188405797101449,0.07246376811594203,0.2246376811594203,0.18115942028985507,0.07971014492753623,0.39855072463768115,0.5362318840579711,0.21014492753623187,0.14492753623188406,0.2898550724637681,0.14492753623188406,0.2971014492753623,0.21739130434782608,0.3188405797101449,0.06521739130434782,0.10144927536231885,0.17391304347826086,0.30434782608695654,0.30434782608695654,0.2608695652173913,0.18115942028985507,0.5652173913043478,0.21014492753623187,0.4057971014492754,0.43478260869565216,0.2028985507246377,0.2246376811594203,0.12318840579710146,0.18840579710144928,0.12318840579710146,0.13768115942028986,0.2246376811594203,0.17391304347826086,0.5362318840579711,0.12318840579710146,0.39855072463768115,0.2826086956521739,0.10144927536231885,0.050724637681159424,0.3188405797101449,0.38405797101449274,0.7318840579710145,0.15217391304347827,0.2536231884057971,0.2826086956521739,0.08695652173913043,0.35507246376811596,0.028985507246376812,0.2028985507246377,0.2608695652173913,0.2028985507246377,0.35507246376811596,0.2246376811594203,0.3115942028985507,0.036231884057971016,0.21014492753623187,0.08695652173913043,0.07246376811594203,0.2318840579710145,0.2753623188405797,0.42028985507246375,0.2826086956521739,0.057971014492753624,0.30434782608695654,0.2898550724637681,0.16666666666666666,0.0,0.2826086956521739,0.21739130434782608,0.3115942028985507,0.2536231884057971,0.15942028985507245,0.2318840579710145,0.38405797101449274,0.18840579710144928,0.15217391304347827,0.2608695652173913,0.057971014492753624,0.036231884057971016,0.2898550724637681,0.14492753623188406,0.34057971014492755,0.34057971014492755,0.16666666666666666
Isopropanol,0.10869565217391304,0.2536231884057971,0.12318840579710146,0.391304347826087,0.5507246376811594,0.6521739130434783,0.13043478260869565,0.2971014492753623,0.18840579710144928,0.43478260869565216,0.2028985507246377,0.30434782608695654,0.08695652173913043,0.2246376811594203,0.12318840579710146,0.09420289855072464,0.1956521739130435,0.38405797101449274,0.10869565217391304,0.1956521739130435,0.30434782608695654,0.5289855072463768,0.26811594202898553,0.6594202898550725,0.2898550724637681,0.08695652173913043,0.2391304347826087,0.32608695652173914,0.3333333333333333,0.42028985507246375,0.21739130434782608,0.17391304347826086,0.8188405797101449,0.391304347826087,0.21014492753623187,0.21014492753623187,0.13768115942028986,0.2608695652173913,0.39855072463768115,0.26811594202898553,0.3188405797101449,0.21014492753623187,0.12318840579710146,0.036231884057971016,0.2391304347826087,0.050724637681159424,0.18840579710144928,0.7898550724637681,0.391304347826087,0.6159420289855072,0.6304347826086957,0.47101449275362317,0.15942028985507245,0.15942028985507245,0.34057971014492755,0.15942028985507245,0.2318840579710145,0.057971014492753624,0.12318840579710146,0.717391304347826,0.15942028985507245,0.6231884057971014,0.21739130434782608,0.2246376811594203,0.2608695652173913,0.06521739130434782,0.5797101449275363,0.9420289855072463,0.14492753623188406,0.08695652173913043,0.2753623188405797,0.2536231884057971,0.4782608695652174,0.2826086956521739,0.09420289855072464,0.32608695652173914,0.41304347826086957,0.4782608695652174,0.3333333333333333,0.2318840579710145,0.2898550724637681,0.07246376811594203,0.2826086956521739,0.3115942028985507,0.2391304347826087,0.32608695652173914,0.3695652173913043,0.21739130434782608,0.2246376811594203,0.2391304347826087,0.2391304347826087,0.13043478260869565,0.2826086956521739,0.0,0.3695652173913043,0.043478260869565216,0.43478260869565216,0.12318840579710146,0.10869565217391304,0.17391304347826086,0.34057971014492755,0.42028985507246375,0.2826086956521739,0.2826086956521739,0.3188405797101449,0.4420289855072464,0.16666666666666666,0.08695652173913043,0.057971014492753624,0.13043478260869565
Fucose,0.30434782608695654,0.21739130434782608,0.2753623188405797,0.3115942028985507,0.21014492753623187,0.34057971014492755,0.3115942028985507,0.3188405797101449,0.2826086956521739,0.07971014492753623,0.2971014492753623,0.2391304347826087,0.3115942028985507,0.2753623188405797,0.3333333333333333,0.37681159420289856,0.2318840579710145,0.15942028985507245,0.30434782608695654,0.34782608695652173,0.2826086956521739,0.18840579710144928,0.2753623188405797,0.4927536231884058,0.21014492753623187,0.3115942028985507,0.2898550724637681,0.2463768115942029,0.036231884057971016,0.32608695652173914,0.2391304347826087,0.34057971014492755,0.4782608695652174,0.1956521739130435,0.2753623188405797,0.2463768115942029,0.2898550724637681,0.2826086956521739,0.37681159420289856,0.2608695652173913,0.2246376811594203,0.2463768115942029,0.2898550724637681,0.4057971014492754,0.2608695652173913,0.36231884057971014,0.32608695652173914,0.42028985507246375,0.21014492753623187,0.2463768115942029,0.2608695652173913,0.3188405797101449,0.34057971014492755,0.2536231884057971,0.2028985507246377,0.26811594202898553,0.2971014492753623,0.32608695652173914,0.30434782608695654,0.34782608695652173,0.2536231884057971,0.2536231884057971,0.2536231884057971,0.2753623188405797,0.2536231884057971,0.4057971014492754,0.2391304347826087,0.572463768115942,0.2536231884057971,0.34057971014492755,0.2246376811594203,0.2463768115942029,0.2971014492753623,0.21739130434782608,0.3188405797101449,0.2608695652173913,0.11594202898550725,0.2826086956521739,0.036231884057971016,0.2826086956521739,0.2391304347826087,0.2971014492753623,0.2753623188405797,0.21739130434782608,0.2028985507246377,0.2318840579710145,0.30434782608695654,0.2536231884057971,0.2463768115942029,0.2463768115942029,0.21739130434782608,0.2826086956521739,0.21739130434782608,0.3695652173913043,0.0,0.38405797101449274,0.07971014492753623,0.2898550724637681,0.34782608695652173,0.3115942028985507,0.043478260869565216,0.2971014492753623,0.2608695652173913,0.2318840579710145,0.2246376811594203,0.14492753623188406,0.2898550724637681,0.427536231884058,0.41304347826086957,0.2971014492753623
Ethanol,0.12318840579710146,0.2971014492753623,0.16666666666666666,0.4057971014492754,0.5652173913043478,0.6666666666666666,0.15942028985507245,0.32608695652173914,0.2318840579710145,0.4492753623188406,0.2318840579710145,0.3333333333333333,0.13043478260869565,0.2536231884057971,0.13768115942028986,0.050724637681159424,0.2246376811594203,0.41304347826086957,0.15217391304347827,0.1956521739130435,0.3333333333333333,0.5579710144927537,0.2971014492753623,0.6884057971014492,0.3188405797101449,0.13043478260869565,0.2536231884057971,0.35507246376811596,0.36231884057971014,0.4492753623188406,0.2463768115942029,0.17391304347826086,0.8478260869565217,0.42028985507246375,0.21014492753623187,0.2246376811594203,0.16666666666666666,0.2608695652173913,0.427536231884058,0.26811594202898553,0.34782608695652173,0.2391304347826087,0.15217391304347827,0.07971014492753623,0.2391304347826087,0.06521739130434782,0.21739130434782608,0.8043478260869565,0.42028985507246375,0.6304347826086957,0.644927536231884,0.5,0.15942028985507245,0.18840579710144928,0.3695652173913043,0.18840579710144928,0.2608695652173913,0.08695652173913043,0.15217391304347827,0.7318840579710145,0.18840579710144928,0.6376811594202898,0.2318840579710145,0.2536231884057971,0.2898550724637681,0.021739130434782608,0.5942028985507246,0.9565217391304348,0.17391304347826086,0.07246376811594203,0.30434782608695654,0.2826086956521739,0.5072463768115942,0.3115942028985507,0.12318840579710146,0.35507246376811596,0.4420289855072464,0.5072463768115942,0.36231884057971014,0.2463768115942029,0.3188405797101449,0.10144927536231885,0.3115942028985507,0.34057971014492755,0.2826086956521739,0.35507246376811596,0.3695652173913043,0.2318840579710145,0.26811594202898553,0.2391304347826087,0.26811594202898553,0.15942028985507245,0.3115942028985507,0.043478260869565216,0.38405797101449274,0.0,0.4492753623188406,0.16666666666666666,0.12318840579710146,0.17391304347826086,0.35507246376811596,0.4492753623188406,0.2971014492753623,0.3115942028985507,0.34782608695652173,0.47101449275362317,0.1956521739130435,0.057971014492753624,0.028985507246376812,0.15942028985507245
Galactose,0.3695652173913043,0.2971014492753623,0.34057971014492755,0.37681159420289856,0.21739130434782608,0.34782608695652173,0.37681159420289856,0.35507246376811596,0.3188405797101449,0.0,0.34782608695652173,0.2608695652173913,0.37681159420289856,0.3115942028985507,0.38405797101449274,0.4420289855072464,0.2971014492753623,0.1956521739130435,0.3695652173913043,0.39855072463768115,0.3188405797101449,0.10869565217391304,0.3115942028985507,0.5289855072463768,0.2898550724637681,0.37681159420289856,0.3695652173913043,0.26811594202898553,0.11594202898550725,0.30434782608695654,0.30434782608695654,0.42028985507246375,0.427536231884058,0.2463768115942029,0.34057971014492755,0.32608695652173914,0.35507246376811596,0.36231884057971014,0.39855072463768115,0.34057971014492755,0.2463768115942029,0.3115942028985507,0.35507246376811596,0.47101449275362317,0.34057971014492755,0.427536231884058,0.36231884057971014,0.3695652173913043,0.2608695652173913,0.21014492753623187,0.1956521739130435,0.2826086956521739,0.4057971014492754,0.3188405797101449,0.2826086956521739,0.3333333333333333,0.34782608695652173,0.391304347826087,0.3695652173913043,0.34057971014492755,0.3188405797101449,0.2028985507246377,0.3333333333333333,0.3115942028985507,0.2898550724637681,0.47101449275362317,0.21739130434782608,0.5072463768115942,0.3188405797101449,0.4057971014492754,0.30434782608695654,0.2971014492753623,0.36231884057971014,0.2391304347826087,0.38405797101449274,0.32608695652173914,0.07971014492753623,0.34782608695652173,0.11594202898550725,0.36231884057971014,0.2608695652173913,0.36231884057971014,0.3115942028985507,0.2391304347826087,0.2826086956521739,0.2971014492753623,0.38405797101449274,0.3333333333333333,0.2826086956521739,0.32608695652173914,0.2971014492753623,0.34782608695652173,0.2536231884057971,0.43478260869565216,0.07971014492753623,0.4492753623188406,0.0,0.35507246376811596,0.41304347826086957,0.391304347826087,0.10869565217391304,0.2753623188405797,0.34057971014492755,0.2826086956521739,0.2608695652173913,0.06521739130434782,0.35507246376811596,0.4927536231884058,0.4782608695652174,0.36231884057971014
Alanine,0.043478260869565216,0.2028985507246377,0.028985507246376812,0.34057971014492755,0.45652173913043476,0.5869565217391305,0.12318840579710146,0.21739130434782608,0.06521739130434782,0.35507246376811596,0.10869565217391304,0.21014492753623187,0.050724637681159424,0.10144927536231885,0.15942028985507245,0.14492753623188406,0.07246376811594203,0.2753623188405797,0.057971014492753624,0.18840579710144928,0.18115942028985507,0.42028985507246375,0.14492753623188406,0.6086956521739131,0.2246376811594203,0.050724637681159424,0.2463768115942029,0.2028985507246377,0.26811594202898553,0.2971014492753623,0.12318840579710146,0.26811594202898553,0.6956521739130435,0.2826086956521739,0.10144927536231885,0.2028985507246377,0.057971014492753624,0.21014492753623187,0.3188405797101449,0.2463768115942029,0.21014492753623187,0.11594202898550725,0.08695652173913043,0.14492753623188406,0.21739130434782608,0.10144927536231885,0.13768115942028986,0.6811594202898551,0.26811594202898553,0.5217391304347826,0.5507246376811594,0.36231884057971014,0.15217391304347827,0.06521739130434782,0.2318840579710145,0.036231884057971016,0.10869565217391304,0.07971014492753623,0.043478260869565216,0.6376811594202898,0.06521739130434782,0.5144927536231884,0.18115942028985507,0.10144927536231885,0.13768115942028986,0.17391304347826086,0.4855072463768116,0.8623188405797102,0.07971014492753623,0.10869565217391304,0.1956521739130435,0.15942028985507245,0.3695652173913043,0.17391304347826086,0.08695652173913043,0.21739130434782608,0.3188405797101449,0.38405797101449274,0.26811594202898553,0.21014492753623187,0.16666666666666666,0.06521739130434782,0.15942028985507245,0.2028985507246377,0.18840579710144928,0.2608695652173913,0.36231884057971014,0.16666666666666666,0.10144927536231885,0.21739130434782608,0.21739130434782608,0.06521739130434782,0.15942028985507245,0.12318840579710146,0.2898550724637681,0.16666666666666666,0.35507246376811596,0.0,0.10144927536231885,0.26811594202898553,0.2608695652173913,0.2971014492753623,0.2318840579710145,0.15942028985507245,0.1956521739130435,0.37681159420289856,0.07246376811594203,0.18115942028985507,0.18115942028985507,0.036231884057971016
Urea,0.07246376811594203,0.2608695652173913,0.13043478260869565,0.39855072463768115,0.5289855072463768,0.644927536231884,0.18115942028985507,0.3188405797101449,0.16666666666666666,0.41304347826086957,0.18115942028985507,0.3115942028985507,0.13768115942028986,0.2028985507246377,0.21739130434782608,0.10144927536231885,0.14492753623188406,0.3188405797101449,0.14492753623188406,0.2028985507246377,0.2391304347826087,0.4782608695652174,0.2028985507246377,0.6956521739130435,0.2971014492753623,0.13768115942028986,0.2898550724637681,0.2608695652173913,0.3115942028985507,0.35507246376811596,0.2246376811594203,0.26811594202898553,0.7681159420289855,0.3695652173913043,0.17391304347826086,0.2318840579710145,0.15942028985507245,0.21014492753623187,0.42028985507246375,0.2898550724637681,0.2971014492753623,0.21739130434782608,0.17391304347826086,0.13043478260869565,0.2463768115942029,0.07246376811594203,0.2246376811594203,0.7391304347826086,0.34057971014492755,0.5797101449275363,0.6086956521739131,0.43478260869565216,0.16666666666666666,0.16666666666666666,0.2898550724637681,0.13768115942028986,0.21014492753623187,0.10869565217391304,0.11594202898550725,0.6956521739130435,0.16666666666666666,0.572463768115942,0.1956521739130435,0.2028985507246377,0.1956521739130435,0.13043478260869565,0.5579710144927537,0.9202898550724637,0.13768115942028986,0.09420289855072464,0.26811594202898553,0.2608695652173913,0.427536231884058,0.2608695652173913,0.14492753623188406,0.30434782608695654,0.37681159420289856,0.45652173913043476,0.3115942028985507,0.2536231884057971,0.2246376811594203,0.10869565217391304,0.2608695652173913,0.2898550724637681,0.2463768115942029,0.3333333333333333,0.37681159420289856,0.21014492753623187,0.17391304347826086,0.2463768115942029,0.2608695652173913,0.13768115942028986,0.2318840579710145,0.10869565217391304,0.34782608695652173,0.12318840579710146,0.41304347826086957,0.10144927536231885,0.0,0.26811594202898553,0.3188405797101449,0.35507246376811596,0.2898550724637681,0.21739130434782608,0.26811594202898553,0.42028985507246375,0.14492753623188406,0.12318840579710146,0.12318840579710146,0.10869565217391304
