,Fold 0,Fold 1,Fold 2,Fold 3,Fold 4
HILIC-neg_Cluster_0507: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0508: NA,0.0,0.0,0.0,-0.028108412668633575,0.0
HILIC-neg_Cluster_0509: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0510: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0511: NA,-0.02251163358679587,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0512: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0513: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0514: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0515: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0516: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0517: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0518: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0519: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0520: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0521: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0522: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0523: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0524: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0525: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0526: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0527: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0528: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0529: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0530: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0531: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0532: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0533: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0534: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0535: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0536: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0537: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0538: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0539: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0540: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0541: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0542: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0543: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0544: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0545: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0546: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0547: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0548: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0549: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0550: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0551: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0552: pantothete,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0553: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0554: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0555: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0556: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0557: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0558: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0559: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0560: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0561: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0562: ethyl glucuronide,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0563: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0564: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0565: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0566: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0567: NA,0.0,0.032665611649483686,0.016834651402527094,0.0,0.0
HILIC-neg_Cluster_0568: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0569: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0570: NA,0.0,0.02939899524435737,0.0,0.018658593814781466,0.0
HILIC-neg_Cluster_0571: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0572: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0573: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0574: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0575: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0576: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0577: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0578: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0579: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0580: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0581: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0582: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0583: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0584: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0585: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0586: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0587: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0588: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0589: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0590: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0591: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0592: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0593: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0594: NA,0.0,0.0,0.02243959817528116,0.0,0.0
HILIC-neg_Cluster_0595: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0596: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0597: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0598: NA,-0.1862556338073269,0.0,-0.25464603942686,-0.005854392490030048,-0.16405222337570488
HILIC-neg_Cluster_0599: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0600: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0601: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0602: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0603: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0604: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0605: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0606: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0607: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0608: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0609: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0610: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0611: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0612: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0613: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0614: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0615: NA,0.0,0.0,-0.007168953488687457,0.0,0.0
HILIC-neg_Cluster_0616: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0617: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0618: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0619: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0620: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0621: NA,0.0,0.0,0.0,0.0,0.0
"HILIC-neg_Cluster_0622: 1,2,3,4-tetrahydro-1-methyl-beta-carboline-3-carboxylic acid",0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0623: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0624: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0625: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0626: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0627: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0628: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0629: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0630: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0631: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0632: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0633: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0634: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0635: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0636: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0637: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0638: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0639: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0640: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0641: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0642: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0643: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0644: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0645: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0646: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0647: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0648: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0649: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0650: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0651: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0652: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0653: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0654: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0655: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0656: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0657: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0658: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0659: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0660: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0661: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0662: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0663: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0664: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0665: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0666: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0667: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0668: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0669: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0670: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0671: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0672: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0673: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0674: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0675: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0676: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0677: cystine,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0678: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0679: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0680: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0681: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0682: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0683: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0684: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0685: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0686: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0687: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0688: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0689: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0690: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0691: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0692: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0693: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0694: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0695: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0696: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0697: pentadecanoate,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0698: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0699: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0700: NA,0.0026754710081808596,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0701: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0702: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0703: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0704: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0705: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0706: uridine,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0707: pseudouridine,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0708: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0709: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0710: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0711: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0712: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0713: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0714: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0715: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0716: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0717: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0718: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0719: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0720: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0721: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0722: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0723: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0724: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0725: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0726: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0727: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0728: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0729: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0730: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0731: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0732: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0733: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0734: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0735: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0736: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0737: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0738: NA,0.050714222730486924,0.1564884655840149,0.0,0.09960640462339704,0.03512695598749474
HILIC-neg_Cluster_0739: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0740: deoxyinosine,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0741: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0742: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0743: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0744: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0745: NA,0.0,-0.09202750309651916,-0.14834625583458838,-0.0027132480263371015,0.0
HILIC-neg_Cluster_0746: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0747: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0748: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0749: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0750: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0751: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0752: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0753: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0754: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0755: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0756: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0757: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0758: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0759: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0760: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0761: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0762: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0763: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0764: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0765: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0766: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0767: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0768: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0769: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0770: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0771: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0772: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0773: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0774: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0775: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0776: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0777: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0778: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0779: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0780: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0781: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0782: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0783: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0784: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0785: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0786: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0787: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0788: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0789: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0790: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0791: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0792: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0793: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0794: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0795: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0796: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0797: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0798: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0799: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0800: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0801: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0802: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0803: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0804: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0805: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0806: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0807: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0808: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0809: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0810: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0811: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0812: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0813: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0814: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0815: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0816: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0817: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0818: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0819: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0820: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0821: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0822: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0823: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0824: inosine,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0825: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0826: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0827: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0828: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0829: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0830: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0831: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0832: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0833: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0834: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0835: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0836: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0837: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0838: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0839: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0840: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0841: heptadecanoate,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0842: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0843: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0844: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0845: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0846: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0847: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0848: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0849: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0850: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0851: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0852: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0853: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0854: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0855: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0856: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0857: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0858: NA,0.0,0.0,0.0,0.0,0.0
HILIC-neg_Cluster_0859: NA,0.0,0.0,0.0,0.0,0.0
