,Sarcosine,Phenol,Asparagine,Allantoin,Cytidine,Serine,Lysine,Thymidine,Ornithine,Glucose,Guanosine,Phenylacetate,"1,3-Dihydroxyacetone",N-Methylhydantoin,2-Aminobutyrate,Tyrosine,5-Aminopentanoate,Arginine,Hypoxanthine,Acetaminophen,Propionate,Putrescine,2-Hydroxyglutarate,Thymine,Tryptophan,Pyroglutamate,Methylamine,myo-Inositol,Threonine,Creatine,Citrulline,Proline,Propylene glycol,DL-methionine-sulfoxide,Leucine,O-Acetylcarnitine,4-Hydroxyphenyllactate,4-Hydroxyphenylacetate,Uridine,Valerate,Urocanate,Desaminotyrosine,3-Hydroxybutyrate,Valine,Betaine,Fumarate,N-Acetylneuraminate,Nicotinate,beta-Pseudouridine,Inosine,Xylose,Citrate,Phenylalanine,Arabinose,Indole-3-lactate,Uracil,Creatinine,Isovalerate,2-Oxoglutarate,Histidine,Acetoin,Pyruvate,Choline,Alanine,Isopropanol,Dimethylamine,Ethanol,"N,N-Dimethylglycine",Ascorbate,Glutamine,Glutamate,4-Aminobutyrate,Aspartate,Fucose,Galactose,beta-Alanine,Tyramine,2'-Deoxyinosine,"5,6-Dihydrouracil",2-Hydroxybutyrate,Isobutyrate,Succinate,Lactate,Glycerol,2'-Deoxyuridine,Formate,Glycine,N-Acetylglucosamine,Cytosine,3-Phenyllactate,Trimethylamine,Malate,N-Carbamoyl-beta-alanine,4-Hydroxybenzoate,Glutarate,Carnitine,Isoleucine,Ribose,Taurine,Lactose,Butyrate,Methylsuccinate,p-Cresol,Urea,Methionine,Ethanolamine,Acetate,Methanol,Cadaverine,Indole-3-acetate
2'-Deoxyuridine,0.9375,0.8837209302325582,0.9411764705882353,0.8679245283018868,0.6153846153846154,0.9166666666666666,0.9444444444444444,0.3829787234042553,0.9433962264150944,0.7727272727272727,0.7258064516129032,0.875,0.9047619047619048,0.8367346938775511,0.94,0.8703703703703703,0.94,0.9491525423728814,0.9074074074074074,0.9019607843137255,0.9318181818181819,0.9767441860465116,0.9411764705882353,0.88,0.9047619047619048,0.8627450980392157,1.0,0.9230769230769231,0.94,0.9230769230769231,0.9473684210526316,0.9019607843137255,0.9318181818181819,0.9272727272727272,0.9423076923076923,0.9491525423728814,0.8679245283018868,0.8571428571428572,0.36363636363636365,0.9387755102040817,0.9122807017543859,0.8627450980392157,0.9387755102040817,0.96,0.9166666666666666,0.9545454545454546,0.8484848484848485,0.8846153846153846,0.7272727272727273,0.7241379310344828,0.8695652173913043,0.9387755102040817,0.8867924528301887,0.8695652173913043,0.9032258064516129,0.8,0.8823529411764706,0.9375,0.9375,0.8983050847457628,0.9565217391304348,0.9545454545454546,0.9111111111111111,0.9574468085106383,0.9761904761904762,1.0,0.925,0.9375,0.8301886792452831,0.9433962264150944,0.9423076923076923,0.9387755102040817,0.94,0.7111111111111111,0.7727272727272727,0.9361702127659575,0.8775510204081632,0.5384615384615384,0.8979591836734694,0.9387755102040817,0.9555555555555556,0.9302325581395349,0.9565217391304348,0.9302325581395349,0.0,0.9512195121951219,0.9318181818181819,0.8113207547169812,0.8823529411764706,0.8095238095238095,1.0,0.9387755102040817,0.9387755102040817,0.8723404255319149,0.9333333333333333,0.9444444444444444,0.9433962264150944,0.7674418604651163,0.9375,0.7924528301886793,0.9361702127659575,0.9411764705882353,0.8636363636363636,0.9523809523809523,0.9454545454545454,0.9285714285714286,0.9523809523809523,0.9743589743589743,0.9772727272727273,0.8928571428571429
Formate,0.8888888888888888,0.9375,0.9047619047619048,0.9642857142857143,0.975,0.8947368421052632,0.9166666666666666,0.9534883720930233,0.9130434782608696,0.9545454545454546,0.9787234042553191,0.9047619047619048,0.8461538461538461,0.9166666666666666,0.9,0.9285714285714286,0.9,0.9310344827586207,0.962962962962963,0.9583333333333334,0.8571428571428572,1.0,0.9047619047619048,0.9583333333333334,0.9444444444444444,0.92,1.0,0.9,0.9,0.9130434782608696,0.9259259259259259,0.9130434782608696,0.9333333333333333,0.9230769230769231,0.9090909090909091,0.9310344827586207,0.9259259259259259,0.9130434782608696,0.9487179487179487,0.8947368421052632,0.8928571428571429,0.92,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.75,0.9534883720930233,0.92,0.9736842105263158,0.9761904761904762,0.95,0.8947368421052632,0.9230769230769231,0.95,0.9428571428571428,0.9545454545454546,0.96,0.8888888888888888,0.8888888888888888,0.9375,0.8666666666666667,0.8461538461538461,0.875,0.875,0.9090909090909091,1.0,0.9090909090909091,0.8888888888888888,0.9310344827586207,0.9130434782608696,0.9090909090909091,0.8947368421052632,0.9,0.9615384615384616,0.9545454545454546,0.8823529411764706,0.9565217391304348,0.9772727272727273,0.9545454545454546,0.8947368421052632,0.8571428571428572,0.8461538461538461,0.8666666666666667,0.9285714285714286,0.9512195121951219,0.0,0.8571428571428572,0.967741935483871,0.96,0.9523809523809523,1.0,0.8947368421052632,0.8947368421052632,0.9,0.8666666666666667,0.9166666666666666,0.9130434782608696,0.9523809523809523,0.8888888888888888,0.96875,0.8823529411764706,0.9047619047619048,0.9444444444444444,0.9166666666666666,0.92,0.9230769230769231,0.8181818181818181,0.875,1.0,0.9310344827586207
Glycine,0.6666666666666667,0.8947368421052632,0.7142857142857143,0.9,0.9534883720930233,0.6842105263157895,0.6956521739130435,0.9111111111111111,0.6818181818181819,0.92,0.96,0.7142857142857143,0.7333333333333334,0.9285714285714286,0.7,0.7857142857142857,0.5555555555555556,0.7931034482758621,0.896551724137931,0.9259259259259259,0.5714285714285714,0.7857142857142857,0.7142857142857143,0.9642857142857143,0.8333333333333334,0.8518518518518519,0.9166666666666666,0.9285714285714286,0.7619047619047619,0.6818181818181819,0.7777777777777778,0.84,0.8888888888888888,0.7692307692307692,0.7272727272727273,0.7931034482758621,0.8214285714285714,0.7391304347826086,0.9285714285714286,0.6842105263157895,0.8333333333333334,0.76,0.6842105263157895,0.75,0.8095238095238095,0.7333333333333334,0.8863636363636364,0.8518518518518519,0.9512195121951219,0.9555555555555556,0.9583333333333334,0.6842105263157895,0.7692307692307692,0.9583333333333334,0.8611111111111112,0.9615384615384616,0.9655172413793104,0.6666666666666667,0.6666666666666667,0.7741935483870968,0.8333333333333334,0.7333333333333334,0.9,0.7058823529411764,0.9333333333333333,1.0,0.8571428571428572,0.6666666666666667,0.90625,0.7391304347826086,0.6666666666666667,0.5294117647058824,0.631578947368421,0.9310344827586207,0.92,0.4666666666666667,0.8333333333333334,0.9574468085106383,0.9615384615384616,0.75,0.75,0.5384615384615384,0.7647058823529411,0.8823529411764706,0.9318181818181819,0.8571428571428572,0.0,0.9090909090909091,0.9655172413793104,0.8571428571428572,1.0,0.6842105263157895,0.6842105263157895,0.8181818181818181,0.6,0.8461538461538461,0.7391304347826086,0.9166666666666666,0.736842105263158,0.9428571428571428,0.6470588235294117,0.7142857142857143,0.9545454545454546,0.6923076923076923,0.76,0.7142857142857143,0.6923076923076923,0.9166666666666666,0.8,0.7931034482758621
N-Acetylglucosamine,0.8888888888888888,0.9428571428571428,0.8974358974358975,0.8863636363636364,0.7291666666666667,0.8611111111111112,0.9047619047619048,0.7962962962962963,0.9024390243902439,0.4642857142857143,0.7407407407407407,0.925,0.90625,0.9545454545454546,0.8648648648648649,0.8888888888888888,0.9230769230769231,0.9148936170212766,0.9565217391304348,0.8461538461538461,0.875,0.96875,0.8974358974358975,0.9285714285714286,0.9056603773584906,0.9318181818181819,0.9642857142857143,0.8518518518518519,0.8947368421052632,0.9024390243902439,0.9111111111111111,0.9024390243902439,0.875,0.8837209302325582,0.8421052631578947,0.8913043478260869,0.9111111111111111,0.9285714285714286,0.7291666666666667,0.8918918918918919,0.9375,0.9318181818181819,0.8918918918918919,0.8918918918918919,0.9210526315789473,0.9393939393939394,0.7254901960784313,0.9555555555555556,0.6888888888888889,0.74,0.8285714285714285,0.9210526315789473,0.8837209302325582,0.8285714285714285,0.9038461538461539,0.9512195121951219,0.9545454545454546,0.8888888888888888,0.9189189189189189,0.8979591836734694,0.9117647058823529,0.8709677419354839,0.8823529411764706,0.8823529411764706,0.9333333333333333,0.9655172413793104,0.8571428571428572,0.8888888888888888,0.8913043478260869,0.9024390243902439,0.9,0.9210526315789473,0.8947368421052632,0.6571428571428571,0.4642857142857143,0.9166666666666666,0.9523809523809523,0.8181818181818181,0.9761904761904762,0.8611111111111112,0.875,0.90625,0.8787878787878788,0.90625,0.8113207547169812,0.967741935483871,0.9090909090909091,0.0,0.9545454545454546,0.896551724137931,0.9655172413793104,0.8918918918918919,0.9210526315789473,0.95,0.9117647058823529,0.9302325581395349,0.875,0.4444444444444444,0.9473684210526316,0.6052631578947368,0.8857142857142857,0.8974358974358975,0.9459459459459459,0.9,0.8536585365853658,0.9032258064516129,0.8620689655172413,0.9259259259259259,0.9696969696969697,0.9148936170212766
Cytosine,0.9696969696969697,0.76,0.9428571428571428,0.868421052631579,0.8297872340425532,0.9705882352941176,0.9743589743589743,0.9074074074074074,0.9736842105263158,0.9722222222222222,0.8076923076923077,0.8787878787878788,0.9642857142857143,0.8888888888888888,0.9714285714285714,0.8421052631578947,0.9714285714285714,0.9285714285714286,0.8,0.8181818181818181,0.9655172413793104,1.0,0.9428571428571428,0.8181818181818181,0.8936170212765957,0.8611111111111112,1.0,0.9583333333333334,0.9090909090909091,0.9459459459459459,0.925,0.9459459459459459,0.9655172413793104,0.95,0.972972972972973,0.9772727272727273,0.8055555555555556,0.8181818181818181,0.8775510204081632,0.9705882352941176,0.875,0.8285714285714285,0.9705882352941176,0.9393939393939394,0.9393939393939394,0.9642857142857143,0.9464285714285714,0.8285714285714285,0.8723404255319149,0.8823529411764706,0.9393939393939394,0.9705882352941176,0.8947368421052632,0.9393939393939394,0.8666666666666667,0.6785714285714286,0.8235294117647058,0.9375,0.9696969696969697,0.8837209302325582,0.9666666666666667,0.9642857142857143,0.967741935483871,0.967741935483871,0.96,1.0,0.96,0.9696969696969697,0.9285714285714286,0.9459459459459459,0.972972972972973,0.9705882352941176,0.9714285714285714,0.9487179487179487,0.9722222222222222,0.96875,0.8125,0.8867924528301887,0.8787878787878788,0.9393939393939394,0.9655172413793104,0.9642857142857143,0.9666666666666667,0.9642857142857143,0.8823529411764706,0.96,0.9655172413793104,0.9545454545454546,0.0,0.9259259259259259,1.0,0.9393939393939394,0.90625,0.8,0.9666666666666667,0.9743589743589743,0.9459459459459459,0.9714285714285714,0.9696969696969697,0.9782608695652174,0.96875,0.9722222222222222,0.7777777777777778,0.92,0.975,0.962962962962963,0.9615384615384616,0.9545454545454546,1.0,0.875
3-Phenyllactate,0.8695652173913043,0.8333333333333334,0.8541666666666666,0.9107142857142857,0.859375,0.7954545454545454,0.8627450980392157,0.8153846153846154,0.86,0.9215686274509804,0.904109589041096,0.7777777777777778,0.8809523809523809,0.8627450980392157,0.8260869565217391,0.8076923076923077,0.875,0.875,0.9285714285714286,0.8823529411764706,0.8571428571428572,0.9534883720930233,0.8775510204081632,0.9245283018867925,0.7719298245614035,0.8431372549019608,0.9487179487179487,0.9512195121951219,0.851063829787234,0.8367346938775511,0.8703703703703703,0.86,0.8571428571428572,0.8461538461538461,0.8333333333333334,0.8333333333333334,0.8269230769230769,0.8367346938775511,0.8412698412698413,0.8723404255319149,0.8947368421052632,0.8431372549019608,0.8478260869565217,0.8478260869565217,0.8958333333333334,0.9069767441860466,0.8153846153846154,0.8431372549019608,0.873015873015873,0.8970588235294118,0.9183673469387755,0.8958333333333334,0.75,0.9183673469387755,0.7894736842105263,0.9215686274509804,0.8627450980392157,0.8444444444444444,0.8936170212765957,0.8214285714285714,0.8604651162790697,0.8809523809523809,0.9130434782608696,0.8372093023255813,0.926829268292683,0.975609756097561,0.9,0.8695652173913043,0.8333333333333334,0.86,0.8571428571428572,0.8723404255319149,0.851063829787234,0.8653846153846154,0.9215686274509804,0.8409090909090909,0.88,0.8507462686567164,0.9215686274509804,0.8478260869565217,0.8571428571428572,0.8809523809523809,0.8333333333333334,0.8809523809523809,0.8095238095238095,0.9523809523809523,0.8571428571428572,0.896551724137931,0.9259259259259259,0.0,0.975609756097561,0.8723404255319149,0.8958333333333334,0.851063829787234,0.8863636363636364,0.8627450980392157,0.8125,0.92,0.9166666666666666,0.8983050847457628,0.8666666666666667,0.8775510204081632,0.8913043478260869,0.9024390243902439,0.8431372549019608,0.9047619047619048,0.875,0.9487179487179487,0.9302325581395349,0.7884615384615384
Trimethylamine,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,0.9565217391304348,0.9473684210526316,1.0,1.0,1.0,1.0,0.9545454545454546,0.9230769230769231,1.0,1.0,0.9545454545454546,1.0,1.0,0.8333333333333334,1.0,0.9473684210526316,0.85,1.0,1.0,0.9230769230769231,0.96,0.9523809523809523,0.9642857142857143,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9565217391304348,0.9411764705882353,1.0,1.0,0.9285714285714286,0.9166666666666666,0.9333333333333333,0.9333333333333333,0.8888888888888888,0.8571428571428572,0.8888888888888888,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.9444444444444444,0.9230769230769231,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,0.975609756097561,0.0,1.0,1.0,1.0,1.0,0.9565217391304348,0.9545454545454546,1.0,1.0,1.0,0.9375,0.95,0.9375,1.0,0.9583333333333334,1.0,0.9,0.8333333333333334,1.0,1.0
Malate,0.7391304347826086,0.9166666666666666,0.6666666666666667,0.9142857142857143,0.9361702127659575,0.6956521739130435,0.75,0.9411764705882353,0.7407407407407407,0.896551724137931,0.9444444444444444,0.7692307692307692,0.8,0.9393939393939394,0.7083333333333333,0.78125,0.76,0.7878787878787878,0.9428571428571428,0.9375,0.6842105263157895,0.9523809523809523,0.47619047619047616,0.9696969696969697,0.825,0.875,1.0,0.9473684210526316,0.7083333333333333,0.7857142857142857,0.7741935483870968,0.8666666666666667,0.8095238095238095,0.7666666666666666,0.7307692307692308,0.7096774193548387,0.6428571428571428,0.7857142857142857,0.9130434782608696,0.75,0.8571428571428572,0.8,0.5,0.75,0.8461538461538461,0.8,0.851063829787234,0.875,0.9333333333333333,0.9387755102040817,0.9655172413793104,0.75,0.7666666666666666,0.9655172413793104,0.7222222222222222,0.967741935483871,0.9705882352941176,0.55,0.7391304347826086,0.7714285714285715,0.7619047619047619,0.8,0.92,0.7142857142857143,0.8333333333333334,1.0,0.8947368421052632,0.7391304347826086,0.8571428571428572,0.7407407407407407,0.6799999999999999,0.75,0.5238095238095238,0.9411764705882353,0.896551724137931,0.7272727272727273,0.935483870967742,0.9615384615384616,0.967741935483871,0.5,0.6842105263157895,0.6666666666666667,0.631578947368421,0.8,0.9387755102040817,0.8947368421052632,0.6842105263157895,0.8918918918918919,0.9393939393939394,0.8723404255319149,1.0,0.0,0.75,0.8518518518518519,0.7,0.75,0.7407407407407407,0.8928571428571429,0.84,0.9230769230769231,0.7272727272727273,0.7692307692307692,0.962962962962963,0.8421052631578947,0.7586206896551724,0.9047619047619048,0.7777777777777778,0.9411764705882353,0.9545454545454546,0.8235294117647058
N-Carbamoyl-beta-alanine,0.6818181818181819,0.9166666666666666,0.7692307692307692,0.8125,0.9130434782608696,0.8,0.8333333333333334,0.9411764705882353,0.8275862068965517,0.9333333333333333,0.9245283018867925,0.7692307692307692,0.8,0.9393939393939394,0.8076923076923077,0.8181818181818181,0.6521739130434783,0.7096774193548387,0.9117647058823529,0.9375,0.6842105263157895,0.9523809523809523,0.6666666666666667,0.9696969696969697,0.8536585365853658,0.875,1.0,0.9473684210526316,0.8518518518518519,0.7407407407407407,0.5925925925925926,0.8666666666666667,0.9130434782608696,0.84375,0.8214285714285714,0.8235294117647058,0.8484848484848485,0.7857142857142857,0.9361702127659575,0.6363636363636364,0.8571428571428572,0.7142857142857143,0.75,0.8461538461538461,0.8461538461538461,0.8,0.8979591836734694,0.875,0.9565217391304348,0.96,0.9655172413793104,0.6956521739130435,0.8064516129032258,0.9655172413793104,0.8780487804878049,0.967741935483871,0.90625,0.7391304347826086,0.6190476190476191,0.8055555555555556,0.8695652173913043,0.8,0.92,0.8260869565217391,0.95,0.9444444444444444,0.8947368421052632,0.7391304347826086,0.9189189189189189,0.7407407407407407,0.6799999999999999,0.6363636363636364,0.76,0.9411764705882353,0.9333333333333333,0.6,0.935483870967742,0.9615384615384616,0.967741935483871,0.8,0.8095238095238095,0.5,0.8181818181818181,0.9090909090909091,0.9387755102040817,0.8947368421052632,0.6842105263157895,0.9210526315789473,0.90625,0.8958333333333334,1.0,0.75,0.0,0.8518518518518519,0.5555555555555556,0.8709677419354839,0.8275862068965517,0.9310344827586207,0.8846153846153846,0.95,0.6,0.7692307692307692,0.962962962962963,0.7777777777777778,0.8387096774193549,0.9047619047619048,0.7777777777777778,0.9411764705882353,0.9545454545454546,0.8235294117647058
4-Hydroxybenzoate,0.8461538461538461,0.5789473684210527,0.8620689655172413,0.8529411764705882,0.8913043478260869,0.8518518518518519,0.875,0.8541666666666666,0.8709677419354839,0.96875,0.9056603773584906,0.7307692307692308,0.8636363636363636,0.875,0.8571428571428572,0.6206896551724138,0.8571428571428572,0.8918918918918919,0.8484848484848485,0.6538461538461539,0.8181818181818181,1.0,0.8620689655172413,0.7931034482758621,0.8292682926829268,0.7666666666666666,1.0,0.95,0.8571428571428572,0.8709677419354839,0.8857142857142857,0.8709677419354839,0.96,0.8823529411764706,0.8666666666666667,0.8918918918918919,0.6071428571428572,0.5416666666666667,0.8666666666666667,0.8518518518518519,0.8285714285714285,0.5769230769230769,0.8518518518518519,0.8518518518518519,0.8928571428571429,0.8095238095238095,0.9,0.6296296296296297,0.8863636363636364,0.8958333333333334,0.9310344827586207,0.8076923076923077,0.7741935483870968,0.9310344827586207,0.825,0.8214285714285714,0.9090909090909091,0.8461538461538461,0.8461538461538461,0.8421052631578947,0.875,0.8095238095238095,0.962962962962963,0.8333333333333334,0.9523809523809523,1.0,0.9523809523809523,0.8461538461538461,0.8918918918918919,0.8709677419354839,0.8666666666666667,0.8518518518518519,0.8571428571428572,0.9428571428571428,0.96875,0.84,0.6923076923076923,0.9,0.9,0.8518518518518519,0.8181818181818181,0.8095238095238095,0.8260869565217391,0.9583333333333334,0.8723404255319149,0.9,0.8181818181818181,0.95,0.8,0.851063829787234,1.0,0.8518518518518519,0.8518518518518519,0.0,0.8260869565217391,0.9090909090909091,0.8709677419354839,0.967741935483871,0.9285714285714286,0.9761904761904762,0.84,0.8214285714285714,0.6190476190476191,0.9047619047619048,0.8787878787878788,0.9565217391304348,0.7894736842105263,0.9444444444444444,1.0,0.7941176470588236
Glutarate,0.6842105263157895,0.9,0.782608695652174,0.9032258064516129,0.9545454545454546,0.7619047619047619,0.76,0.9361702127659575,0.75,0.9230769230769231,0.9607843137254902,0.7272727272727273,0.75,0.9310344827586207,0.7727272727272727,0.8333333333333334,0.4117647058823529,0.8,0.935483870967742,0.9285714285714286,0.6,0.875,0.6,0.9655172413793104,0.868421052631579,0.8571428571428572,1.0,0.9333333333333333,0.8260869565217391,0.75,0.7857142857142857,0.8461538461538461,0.8947368421052632,0.8214285714285714,0.7916666666666666,0.8,0.8275862068965517,0.75,0.9302325581395349,0.375,0.8387096774193549,0.6666666666666667,0.7,0.8181818181818181,0.8181818181818181,0.6666666666666667,0.8888888888888888,0.8571428571428572,0.926829268292683,0.9565217391304348,0.96,0.631578947368421,0.8214285714285714,0.96,0.8648648648648649,0.962962962962963,0.9666666666666667,0.6842105263157895,0.5294117647058824,0.8181818181818181,0.8421052631578947,0.75,0.9047619047619048,0.7894736842105263,0.9375,1.0,0.8666666666666667,0.6842105263157895,0.9090909090909091,0.75,0.6190476190476191,0.375,0.7142857142857143,0.9333333333333333,0.9230769230769231,0.5,0.9259259259259259,0.9583333333333334,0.962962962962963,0.7619047619047619,0.7647058823529411,0.33333333333333337,0.7777777777777778,0.8888888888888888,0.9333333333333333,0.8666666666666667,0.6,0.9117647058823529,0.9666666666666667,0.8863636363636364,1.0,0.7,0.5555555555555556,0.8260869565217391,0.0,0.8518518518518519,0.8,0.92,0.8636363636363636,0.9444444444444444,0.5,0.6,0.9565217391304348,0.8,0.8148148148148149,0.8823529411764706,0.7142857142857143,0.9230769230769231,0.8823529411764706,0.8
Carnitine,0.8275862068965517,0.9666666666666667,0.8064516129032258,0.9512195121951219,0.9622641509433962,0.8333333333333334,0.8235294117647058,0.9272727272727272,0.8181818181818181,0.9428571428571428,0.9666666666666667,0.8787878787878788,0.84,0.9189189189189189,0.8,0.8717948717948718,0.875,0.8461538461538461,0.975609756097561,0.9166666666666666,0.8,0.9615384615384616,0.8064516129032258,0.9459459459459459,0.8936170212765957,0.9210526315789473,0.9545454545454546,0.9583333333333334,0.8,0.8529411764705882,0.8378378378378378,0.8857142857142857,0.8,0.8333333333333334,0.8125,0.6363636363636364,0.8378378378378378,0.8857142857142857,0.9423076923076923,0.7931034482758621,0.9285714285714286,0.8918918918918919,0.7037037037037037,0.8333333333333334,0.5416666666666667,0.8846153846153846,0.8653846153846154,0.9210526315789473,0.9607843137254902,0.9636363636363636,0.9705882352941176,0.8709677419354839,0.8648648648648649,0.9705882352941176,0.8666666666666667,0.9722222222222222,0.9473684210526316,0.7407407407407407,0.8275862068965517,0.8837209302325582,0.76,0.84,0.7692307692307692,0.8148148148148149,0.8181818181818181,0.9565217391304348,0.8695652173913043,0.8275862068965517,0.875,0.8529411764705882,0.8484848484848485,0.8709677419354839,0.8,0.9487179487179487,0.9428571428571428,0.8620689655172413,0.9444444444444444,0.9649122807017544,0.9722222222222222,0.75,0.8,0.84,0.76,0.7391304347826086,0.9444444444444444,0.9166666666666666,0.8461538461538461,0.9302325581395349,0.9743589743589743,0.8627450980392157,0.9565217391304348,0.75,0.8709677419354839,0.9090909090909091,0.8518518518518519,0.0,0.8181818181818181,0.9411764705882353,0.9032258064516129,0.9555555555555556,0.8214285714285714,0.84375,0.935483870967742,0.92,0.8285714285714285,0.9230769230769231,0.8260869565217391,0.9047619047619048,0.962962962962963,0.9024390243902439
Isoleucine,0.7777777777777778,0.9285714285714286,0.6666666666666667,0.8947368421052632,0.9411764705882353,0.5833333333333333,0.7,0.9259259259259259,0.6896551724137931,0.9090909090909091,0.9482758620689655,0.8387096774193549,0.782608695652174,0.9166666666666666,0.4782608695652174,0.7352941176470589,0.7931034482758621,0.7428571428571429,0.9210526315789473,0.9142857142857143,0.6818181818181819,0.9166666666666666,0.7586206896551724,0.9142857142857143,0.7857142857142857,0.8888888888888888,0.9,0.9565217391304348,0.4782608695652174,0.7741935483870968,0.7272727272727273,0.8823529411764706,0.7916666666666666,0.6774193548387097,0.5769230769230769,0.7777777777777778,0.8,0.8484848484848485,0.92,0.7407407407407407,0.9,0.8571428571428572,0.6923076923076923,0.4545454545454546,0.8275862068965517,0.8333333333333334,0.8627450980392157,0.8888888888888888,0.9166666666666666,0.9230769230769231,0.9696969696969697,0.8275862068965517,0.71875,0.9696969696969697,0.8372093023255813,0.9714285714285714,0.9459459459459459,0.625,0.8214285714285714,0.7631578947368421,0.75,0.782608695652174,0.8928571428571429,0.5238095238095238,0.8095238095238095,0.9545454545454546,0.8095238095238095,0.7777777777777778,0.9,0.6896551724137931,0.6785714285714286,0.7857142857142857,0.6538461538461539,0.9473684210526316,0.9090909090909091,0.7692307692307692,0.9117647058823529,0.9454545454545454,0.9411764705882353,0.5833333333333333,0.6190476190476191,0.782608695652174,0.6363636363636364,0.88,0.9433962264150944,0.9130434782608696,0.7391304347826086,0.875,0.9459459459459459,0.8125,0.9545454545454546,0.7407407407407407,0.8275862068965517,0.8709677419354839,0.8,0.8181818181818181,0.0,0.90625,0.8620689655172413,0.9047619047619048,0.72,0.8,0.9333333333333333,0.8181818181818181,0.6666666666666667,0.875,0.7619047619047619,0.9,0.92,0.8717948717948718
Ribose,0.9285714285714286,0.9615384615384616,0.9,0.9166666666666666,0.6578947368421053,0.8518518518518519,0.9090909090909091,0.7777777777777778,0.90625,0.05882352941176472,0.7111111111111111,0.935483870967742,0.8636363636363636,0.9714285714285714,0.896551724137931,0.9189189189189189,0.9333333333333333,0.9210526315789473,0.972972972972973,0.9705882352941176,0.9166666666666666,0.9545454545454546,0.9,0.9393939393939394,0.9333333333333333,0.9428571428571428,1.0,0.7647058823529411,0.9333333333333333,0.9393939393939394,0.9166666666666666,0.9393939393939394,0.8695652173913043,0.9142857142857143,0.9032258064516129,0.9487179487179487,0.9166666666666666,0.9393939393939394,0.6578947368421053,0.9310344827586207,0.975,0.9428571428571428,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9583333333333334,0.8541666666666666,0.9722222222222222,0.6,0.675,0.7083333333333333,0.9310344827586207,0.9142857142857143,0.7083333333333333,0.9318181818181819,0.935483870967742,0.9714285714285714,0.9285714285714286,0.9285714285714286,0.926829268292683,0.9615384615384616,0.9583333333333334,0.88,0.9230769230769231,0.9523809523809523,1.0,0.8421052631578947,0.9285714285714286,0.8611111111111112,0.90625,0.9032258064516129,0.9310344827586207,0.896551724137931,0.52,0.05882352941176472,0.9259259259259259,0.9375,0.7777777777777778,0.96875,0.8928571428571429,0.9166666666666666,0.9130434782608696,0.92,0.8636363636363636,0.7674418604651163,0.9523809523809523,0.9166666666666666,0.4444444444444444,0.9714285714285714,0.92,1.0,0.8928571428571429,0.9310344827586207,0.967741935483871,0.92,0.9411764705882353,0.90625,0.0,0.9285714285714286,0.40740740740740744,0.9259259259259259,0.935483870967742,0.9642857142857143,0.9047619047619048,0.8787878787878788,0.8571428571428572,0.9545454545454546,0.9444444444444444,0.9565217391304348,0.9487179487179487
Taurine,0.88,0.9583333333333334,0.8518518518518519,0.9428571428571428,0.9574468085106383,0.84,0.7857142857142857,0.94,0.7777777777777778,0.9310344827586207,0.962962962962963,0.8928571428571429,0.85,0.9375,0.8461538461538461,0.8823529411764706,0.75,0.8857142857142857,0.9411764705882353,0.96875,0.8571428571428572,0.7647058823529411,0.8928571428571429,0.96875,0.9047619047619048,0.9393939393939394,0.9375,0.9444444444444444,0.8888888888888888,0.8620689655172413,0.8787878787878788,0.935483870967742,0.9090909090909091,0.875,0.8571428571428572,0.9166666666666666,0.9117647058823529,0.9,0.9347826086956522,0.8846153846153846,0.9459459459459459,0.90625,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.9047619047619048,0.94,0.9393939393939394,0.9555555555555556,0.9375,0.9642857142857143,0.8846153846153846,0.875,0.9642857142857143,0.9285714285714286,0.9666666666666667,0.9696969696969697,0.88,0.88,0.8947368421052632,0.9130434782608696,0.9047619047619048,0.9166666666666666,0.8695652173913043,0.9473684210526316,1.0,0.8888888888888888,0.88,0.9166666666666666,0.8620689655172413,0.8571428571428572,0.7391304347826086,0.8461538461538461,0.9393939393939394,0.9310344827586207,0.7142857142857143,0.8148148148148149,0.94,0.9666666666666667,0.8846153846153846,0.9090909090909091,0.85,0.9130434782608696,0.9047619047619048,0.9375,0.8888888888888888,0.736842105263158,0.9473684210526316,0.9696969696969697,0.9166666666666666,1.0,0.84,0.8846153846153846,0.9285714285714286,0.8636363636363636,0.9032258064516129,0.8620689655172413,0.9285714285714286,0.0,0.9487179487179487,0.875,0.8928571428571429,0.9615384615384616,0.8333333333333334,0.8709677419354839,0.7058823529411764,0.8947368421052632,0.9375,0.7777777777777778,0.9166666666666666
