,2-Aminobutyrate,Thymine,Phenylacetate,Nicotinate,Histidine,Thymidine,Taurine,Betaine,Phenylalanine,Creatinine,Succinate,Inosine,Cadaverine,Acetate,Carnitine,Propionate,Acetaminophen,Citrulline,Methylsuccinate,DL-methionine-sulfoxide,p-Cresol,Methylamine,Guanosine,"5,6-Dihydrouracil",4-Hydroxyphenyllactate,2'-Deoxyuridine,Serine,Urea,Galactose,Acetoin,Ornithine,Isovalerate,Fucose,Glycine,N-Carbamoyl-beta-alanine,Isobutyrate,Tyramine,Choline,Isoleucine,Fumarate,beta-Pseudouridine,Glutamine,Ethanolamine,N-Methylhydantoin,Indole-3-acetate,Proline,2-Hydroxybutyrate,Glycerol,Phenol,Uridine,Citrate,Glutamate,Valine,Propylene glycol,Hypoxanthine,Trimethylamine,N-Acetylneuraminate,Lysine,Methionine,Pyruvate,"1,3-Dihydroxyacetone",2-Oxoglutarate,4-Hydroxyphenylacetate,2-Hydroxyglutarate,Pyroglutamate,Butyrate,O-Acetylcarnitine,Arginine,Tyrosine,5-Aminopentanoate,Xylose,Tryptophan,3-Hydroxybutyrate,4-Hydroxybenzoate,"N,N-Dimethylglycine",Ribose,Glutarate,Lactose,Arabinose,Dimethylamine,Uracil,Malate,Desaminotyrosine,Asparagine,Lactate,2'-Deoxyinosine,Ascorbate,Methanol,Threonine,Ethanol,Indole-3-lactate,Alanine,Creatine,Glucose,Putrescine,Leucine,Formate,Isopropanol,Allantoin,N-Acetylglucosamine,Urocanate,Cytidine,Valerate,Aspartate,Cytosine,Sarcosine,beta-Alanine,4-Aminobutyrate
Malate,0.5849056603773585,0.8133333333333334,0.7634408602150538,0.8552631578947368,0.8439716312056738,0.7065217391304348,0.8620689655172413,0.7115384615384616,0.7924528301886793,0.8333333333333334,0.3157894736842105,0.8055555555555556,0.8653846153846154,0.5897435897435898,0.4444444444444444,0.5128205128205128,0.8615384615384616,0.6901408450704225,0.20930232558139536,0.65625,0.8529411764705882,0.9555555555555556,0.8041958041958042,0.7910447761194029,0.7009345794392523,0.717391304347826,0.5098039215686274,0.9111111111111111,0.5185185185185185,0.4146341463414634,0.6333333333333333,0.4883720930232558,0.5185185185185185,0.6666666666666666,0.6721311475409836,0.5238095238095238,0.8695652173913043,0.72,0.639344262295082,0.62,0.7009345794392523,0.6615384615384615,0.7291666666666666,0.8260869565217391,0.8770949720670391,0.6811594202898551,0.225,0.46153846153846156,0.8351648351648352,0.7127659574468085,0.30612244897959184,0.6229508196721312,0.6071428571428571,0.5,0.904,0.9347826086956522,0.631578947368421,0.639344262295082,0.639344262295082,0.45,0.4358974358974359,0.37777777777777777,0.7870370370370371,0.24444444444444444,0.7066666666666667,0.45,0.4915254237288136,0.6716417910447762,0.8130081300813008,0.6,0.49019607843137253,0.8757062146892656,0.25,0.7982456140350878,0.6730769230769231,0.49019607843137253,0.4888888888888889,0.5737704918032787,0.49019607843137253,0.9375,0.8243243243243243,0.0,0.7850467289719626,0.6,0.28205128205128205,0.8098591549295775,0.4576271186440678,0.7948717948717948,0.4339622641509434,0.6666666666666666,0.8248587570621468,0.6346153846153846,0.7301587301587301,0.5185185185185185,0.86,0.639344262295082,0.725,0.6,0.8260869565217391,0.6744186046511628,0.8705035971223022,0.723404255319149,0.4883720930232558,0.5094339622641509,0.8484848484848485,0.7037037037037037,0.6122448979591837,0.5686274509803921
Desaminotyrosine,0.7830188679245284,0.8278688524590164,0.1827956989247312,0.5569620253164557,0.7808988764044944,0.7902097902097902,0.9285714285714286,0.8476190476190476,0.3148148148148148,0.9083333333333333,0.7708333333333334,0.8585858585858586,0.9134615384615384,0.8279569892473119,0.7894736842105263,0.7956989247311828,0.43410852713178294,0.7851239669421488,0.7523809523809524,0.8034188034188035,0.16129032258064516,0.9797979797979798,0.8578680203045685,0.875,0.0891089108910891,0.8055555555555556,0.8288288288288288,0.9595959595959596,0.7927927927927928,0.81,0.7636363636363637,0.7340425531914894,0.7927927927927928,0.8431372549019608,0.8157894736842105,0.7659574468085106,0.23076923076923078,0.8867924528301887,0.7314814814814815,0.71875,0.7133333333333334,0.7739130434782608,0.9047619047619048,0.9024390243902439,0.5754189944134078,0.7815126050420168,0.7623762376237624,0.8484848484848485,0.2608695652173913,0.8095238095238095,0.719626168224299,0.7678571428571429,0.7663551401869159,0.8484848484848485,0.9022988505747126,0.9595959595959596,0.7567567567567568,0.7314814814814815,0.7982456140350878,0.7916666666666666,0.8383838383838383,0.7425742574257426,0.010752688172043012,0.7452830188679245,0.8015873015873016,0.7526881720430108,0.788135593220339,0.7777777777777778,0.14814814814814814,0.7523809523809524,0.8090909090909091,0.5865921787709497,0.76,0.12745098039215685,0.8285714285714286,0.8198198198198198,0.7291666666666666,0.7948717948717948,0.8090909090909091,0.9705882352941176,0.8442622950819673,0.7850467289719626,0.0,0.8,0.801980198019802,0.8564102564102564,0.6936936936936937,0.9368421052631579,0.7876106194690266,0.8958333333333334,0.5837837837837838,0.8207547169811321,0.8448275862068966,0.7927927927927928,0.9223300970873787,0.7314814814814815,0.90625,0.865979381443299,0.9024390243902439,0.8169014084507042,0.7588235294117647,0.8163265306122449,0.7204301075268817,0.8018018018018018,0.8695652173913043,0.8518518518518519,0.8155339805825242,0.7788461538461539
Asparagine,0.23404255319148937,0.6527777777777778,0.77,0.8104575163398693,0.6846153846153846,0.6770833333333334,0.7017543859649122,0.5576923076923077,0.6262626262626263,0.6507936507936508,0.5,0.7412587412587412,0.6041666666666666,0.6595744680851063,0.4666666666666667,0.5957446808510638,0.7716535433070866,0.3709677419354839,0.5833333333333334,0.3793103448275862,0.8636363636363636,0.8297872340425532,0.7482517482517482,0.5409836065573771,0.8145161290322581,0.6736842105263158,0.38461538461538464,0.7872340425531915,0.7605633802816901,0.6727272727272727,0.2692307692307692,0.54,0.7605633802816901,0.43478260869565216,0.4107142857142857,0.5714285714285714,0.7787610619469026,0.6666666666666666,0.3148148148148148,0.6949152542372882,0.6991150442477876,0.24074074074074073,0.5918367346938775,0.6307692307692307,0.791907514450867,0.4032258064516129,0.5892857142857143,0.7407407407407407,0.86,0.6701030927835051,0.6212121212121212,0.2641509433962264,0.28,0.7407407407407407,0.7815126050420168,0.86,0.5918367346938775,0.2830188679245283,0.34545454545454546,0.6274509803921569,0.7222222222222222,0.5789473684210527,0.8017241379310345,0.6190476190476191,0.4090909090909091,0.5106382978723404,0.5076923076923077,0.3559322033898305,0.6837606837606838,0.36538461538461536,0.75,0.7751479289940828,0.5818181818181818,0.8211382113821138,0.5192307692307693,0.75,0.5660377358490566,0.782051282051282,0.75,0.82,0.6428571428571429,0.6,0.8,0.0,0.6607142857142857,0.7446808510638298,0.7307692307692307,0.8775510204081632,0.34545454545454546,0.8,0.8066298342541437,0.3191489361702128,0.5333333333333333,0.7605633802816901,0.5869565217391305,0.3148148148148148,0.82,0.7692307692307693,0.609375,0.5977011494252874,0.7867647058823529,0.6938775510204082,0.54,0.22448979591836735,0.7076923076923077,0.5,0.3829787234042553,0.2391304347826087
Lactate,0.5652173913043478,0.7878787878787878,0.7816091954022989,0.8698630136986302,0.8592592592592593,0.7209302325581395,0.8367346938775511,0.6511627906976745,0.81,0.8070175438596491,0.4722222222222222,0.8357142857142857,0.8636363636363636,0.41379310344827586,0.5,0.3103448275862069,0.860655737704918,0.7076923076923077,0.4186046511627907,0.6491228070175439,0.851063829787234,0.9142857142857143,0.8345323741007195,0.7796610169491526,0.7254901960784313,0.7471264367816092,0.5111111111111111,0.8888888888888888,0.58,0.25,0.6481481481481481,0.4444444444444444,0.58,0.5897435897435898,0.6415094339622641,0.3939393939393939,0.8796296296296297,0.6585365853658537,0.6296296296296297,0.6046511627906976,0.7850467289719626,0.6779661016949152,0.6666666666666666,0.8,0.8901734104046243,0.6984126984126984,0.12121212121212122,0.3548387096774194,0.8452380952380952,0.7555555555555555,0.52,0.6607142857142857,0.5918367346938775,0.3,0.905982905982906,0.8888888888888888,0.6847826086956522,0.6545454545454545,0.6296296296296297,0.23333333333333334,0.3225806451612903,0.47619047619047616,0.803921568627451,0.3333333333333333,0.7246376811594203,0.3939393939393939,0.5714285714285714,0.6885245901639344,0.8290598290598291,0.6122448979591837,0.5531914893617021,0.8888888888888888,0.3055555555555556,0.8148148148148148,0.6046511627906976,0.5531914893617021,0.525,0.631578947368421,0.5531914893617021,0.8947368421052632,0.8181818181818182,0.28205128205128205,0.801980198019802,0.6607142857142857,0.0,0.8321167883211679,0.509090909090909,0.6896551724137931,0.4897959183673469,0.5172413793103449,0.8362573099415205,0.5238095238095238,0.6851851851851852,0.58,0.8571428571428571,0.6296296296296297,0.6451612903225806,0.43333333333333335,0.819672131147541,0.7037037037037037,0.8702290076335878,0.7666666666666667,0.4444444444444444,0.6274509803921569,0.8448275862068966,0.6136363636363636,0.525,0.5777777777777777
2'-Deoxyinosine,0.7913669064748201,0.7183098591549296,0.850828729281768,0.6515151515151515,0.41975308641975306,0.5070422535211268,0.8881118881118881,0.8321167883211679,0.7857142857142857,0.7121212121212122,0.8623188405797102,0.022388059701492536,0.8484848484848485,0.9037037037037037,0.7446808510638298,0.8814814814814815,0.7315789473684211,0.6901408450704225,0.8356164383561644,0.8066666666666666,0.8770053475935828,0.9393939393939394,0.029850746268656716,0.7391304347826086,0.8223350253807107,0.5140845070422535,0.7841726618705036,0.916030534351145,0.7730496453900709,0.8296296296296296,0.75,0.8633093525179856,0.7730496453900709,0.837037037037037,0.7299270072992701,0.8686131386861314,0.8201058201058201,0.8283582089552238,0.7777777777777778,0.8671328671328671,0.5766871165644172,0.7412587412587412,0.8421052631578947,0.7299270072992701,0.6388888888888888,0.6950354609929078,0.8115942028985508,0.8320610687022901,0.8757062146892656,0.5241379310344828,0.8187919463087249,0.7535211267605634,0.795774647887324,0.8409090909090909,0.2962962962962963,0.9242424242424242,0.6484848484848484,0.7605633802816901,0.8027210884353742,0.8768115942028986,0.8507462686567164,0.8391608391608392,0.8571428571428571,0.7887323943661971,0.6986301369863014,0.8602941176470589,0.7272727272727273,0.7,0.7989949748743719,0.7681159420289855,0.7681159420289855,0.6291079812206573,0.8188405797101449,0.8557213930348259,0.8175182481751825,0.7591240875912408,0.8333333333333334,0.7755102040816326,0.7681159420289855,0.9090909090909091,0.7323943661971831,0.8098591549295775,0.8564102564102564,0.7446808510638298,0.8321167883211679,0.0,0.7733333333333333,0.9393939393939394,0.75177304964539,0.9015151515151515,0.6064814814814815,0.8115942028985508,0.7463768115942029,0.7730496453900709,0.8636363636363636,0.7777777777777778,0.9333333333333333,0.8712121212121212,0.7205882352941176,0.62,0.5029940119760479,0.5208333333333334,0.8467153284671532,0.7801418439716312,0.7753623188405797,0.8102189781021898,0.8074074074074075,0.7883211678832117
Ascorbate,0.6956521739130435,0.8181818181818182,0.7,0.7884615384615384,0.8211920529801324,0.66,0.8904109589041096,0.7575757575757576,0.7456140350877193,0.85,0.6140350877192983,0.7697368421052632,0.8787878787878788,0.7037037037037037,0.625,0.6727272727272727,0.7651515151515151,0.7586206896551724,0.5396825396825397,0.7375,0.7307692307692307,0.9666666666666667,0.7682119205298014,0.8433734939759037,0.6126126126126126,0.6565656565656566,0.6811594202898551,0.9333333333333333,0.5384615384615384,0.5714285714285714,0.7236842105263158,0.6440677966101694,0.5384615384615384,0.746031746031746,0.7368421052631579,0.6491228070175439,0.7606837606837606,0.765625,0.7272727272727273,0.5517241379310345,0.625,0.7407407407407407,0.7936507936507936,0.8433734939759037,0.8324324324324325,0.7380952380952381,0.4642857142857143,0.5849056603773585,0.7127659574468085,0.6534653465346535,0.5797101449275363,0.7142857142857143,0.7083333333333334,0.6111111111111112,0.8905109489051095,0.9333333333333333,0.6697247706422018,0.7272727272727273,0.7272727272727273,0.625,0.5925925925925926,0.625,0.6964285714285714,0.4838709677419355,0.7692307692307693,0.625,0.6133333333333333,0.7469879518072289,0.7322834645669292,0.704225352112676,0.5161290322580645,0.8369565217391305,0.5344827586206896,0.7008547008547008,0.7272727272727273,0.4918032786885246,0.639344262295082,0.5833333333333334,0.5161290322580645,0.9523809523809523,0.813953488372093,0.4576271186440678,0.6936936936936937,0.7307692307692307,0.509090909090909,0.7733333333333333,0.0,0.8518518518518519,0.6197183098591549,0.7592592592592593,0.7814207650273224,0.7352941176470589,0.7662337662337663,0.5384615384615384,0.875,0.7272727272727273,0.8,0.6851851851851852,0.8433734939759037,0.6701030927835051,0.7887323943661971,0.6764705882352942,0.6440677966101694,0.6944444444444444,0.8481012658227848,0.7681159420289855,0.7230769230769231,0.6865671641791045
Methanol,0.8205128205128205,0.9090909090909091,0.925,0.9568345323741008,0.953125,0.8888888888888888,0.8787878787878788,0.8484848484848485,0.9354838709677419,0.8837209302325582,0.7931034482758621,0.9407407407407408,0.9285714285714286,0.631578947368421,0.8043478260869565,0.6818181818181818,0.9375,0.896551724137931,0.8292682926829268,0.86,0.9135802469135802,0.8,0.9402985074626866,0.9166666666666666,0.9215686274509803,0.9012345679012346,0.7948717948717948,0.8235294117647058,0.813953488372093,0.6666666666666666,0.8723404255319149,0.7586206896551724,0.813953488372093,0.7931034482758621,0.8695652173913043,0.7307692307692307,0.9368421052631579,0.6538461538461539,0.851063829787234,0.8235294117647058,0.9215686274509803,0.8846153846153846,0.6666666666666666,0.8936170212765957,0.963855421686747,0.8928571428571429,0.7272727272727273,0.6521739130434783,0.9154929577464789,0.9047619047619048,0.875,0.8775510204081632,0.8333333333333334,0.5909090909090909,0.9615384615384616,0.8235294117647058,0.9021739130434783,0.875,0.851063829787234,0.7307692307692307,0.6666666666666666,0.8421052631578947,0.9375,0.8095238095238095,0.9032258064516129,0.7307692307692307,0.8461538461538461,0.8888888888888888,0.9459459459459459,0.8571428571428571,0.8,0.9634146341463414,0.71875,0.9411764705882353,0.7878787878787878,0.8,0.8181818181818182,0.84,0.8,0.8421052631578947,0.9259259259259259,0.7948717948717948,0.9368421052631579,0.8775510204081632,0.6896551724137931,0.9393939393939394,0.8518518518518519,0.0,0.8,0.35714285714285715,0.9532163742690059,0.8,0.8409090909090909,0.813953488372093,0.9230769230769231,0.851063829787234,0.5333333333333333,0.5,0.9166666666666666,0.881578947368421,0.9508196721311475,0.9036144578313253,0.7586206896551724,0.8636363636363636,0.9069767441860465,0.7941176470588235,0.8181818181818182,0.8421052631578947
Threonine,0.17777777777777778,0.684931506849315,0.7676767676767676,0.8246753246753247,0.7313432835820896,0.6451612903225806,0.6964285714285714,0.52,0.6363636363636364,0.6875,0.5510204081632653,0.7482517482517482,0.6530612244897959,0.6222222222222222,0.2830188679245283,0.5555555555555556,0.7890625,0.4375,0.5,0.3392857142857143,0.8411214953271028,0.8,0.7552447552447552,0.6461538461538462,0.7627118644067796,0.6559139784946236,0.15555555555555556,0.8333333333333334,0.640625,0.5,0.32075471698113206,0.5,0.640625,0.4222222222222222,0.4827586206896552,0.5319148936170213,0.7767857142857143,0.5510204081632653,0.3018867924528302,0.6896551724137931,0.6727272727272727,0.3793103448275862,0.4888888888888889,0.6666666666666666,0.8114285714285714,0.41935483870967744,0.40816326530612246,0.574468085106383,0.8469387755102041,0.6526315789473685,0.5714285714285714,0.34545454545454546,0.22916666666666666,0.574468085106383,0.8292682926829268,0.8333333333333334,0.5578947368421052,0.3333333333333333,0.3018867924528302,0.5625,0.5833333333333334,0.5964912280701754,0.7894736842105263,0.5172413793103449,0.4927536231884058,0.4666666666666667,0.3728813559322034,0.4,0.6810344827586207,0.38461538461538464,0.6229508196721312,0.788235294117647,0.28888888888888886,0.8099173553719008,0.48,0.6229508196721312,0.5576923076923077,0.676056338028169,0.6229508196721312,0.7916666666666666,0.6944444444444444,0.4339622641509434,0.7876106194690266,0.34545454545454546,0.4897959183673469,0.75177304964539,0.6197183098591549,0.8,0.0,0.6888888888888889,0.7853107344632768,0.26666666666666666,0.5254237288135594,0.640625,0.6382978723404256,0.3018867924528302,0.7659574468085106,0.6,0.6666666666666666,0.5421686746987951,0.7941176470588235,0.6631578947368421,0.5,0.3137254901960784,0.7424242424242424,0.46,0.40425531914893614,0.3333333333333333
Ethanol,0.725,0.8392857142857143,0.8765432098765432,0.9285714285714286,0.9224806201550387,0.8271604938271605,0.8,0.7352941176470589,0.8936170212765957,0.7954545454545454,0.6666666666666666,0.9037037037037037,0.8333333333333334,0.45,0.6956521739130435,0.5217391304347826,0.9026548672566371,0.8305084745762712,0.7380952380952381,0.7843137254901961,0.8658536585365854,0.85,0.9029850746268657,0.8367346938775511,0.8725490196078431,0.8395061728395061,0.6666666666666666,0.8636363636363636,0.6976744186046512,0.48148148148148145,0.7916666666666666,0.6333333333333333,0.6976744186046512,0.6666666666666666,0.7872340425531915,0.5925925925925926,0.8958333333333334,0.46153846153846156,0.7708333333333334,0.7142857142857143,0.8725490196078431,0.8113207547169812,0.4583333333333333,0.8125,0.9401197604790419,0.8245614035087719,0.5757575757575758,0.43478260869565216,0.8611111111111112,0.8452380952380952,0.7959183673469388,0.8,0.7441860465116279,0.36363636363636365,0.9339622641509434,0.8095238095238095,0.8478260869565217,0.7959183673469388,0.7708333333333334,0.5925925925925926,0.4583333333333333,0.7435897435897436,0.8969072164948454,0.6904761904761905,0.8412698412698413,0.5925925925925926,0.75,0.8181818181818182,0.9107142857142857,0.7674418604651163,0.675,0.9393939393939394,0.5625,0.9029126213592233,0.6764705882352942,0.675,0.7058823529411765,0.74,0.675,0.8260869565217391,0.8545454545454545,0.6666666666666666,0.8958333333333334,0.8,0.5172413793103449,0.9015151515151515,0.7592592592592593,0.35714285714285715,0.6888888888888889,0.0,0.9239766081871345,0.6944444444444444,0.7555555555555555,0.6976744186046512,0.8214285714285714,0.7708333333333334,0.65,0.2222222222222222,0.8367346938775511,0.8157894736842105,0.9186991869918699,0.8433734939759037,0.6333333333333333,0.7777777777777778,0.8444444444444444,0.6857142857142857,0.7058823529411765,0.7435897435897436
Indole-3-lactate,0.8103448275862069,0.8054054054054054,0.5555555555555556,0.36363636363636365,0.49489795918367346,0.7061855670103093,0.9060773480662984,0.8693181818181818,0.49710982658959535,0.8763440860215054,0.8735632183908046,0.6118721461187214,0.8830409356725146,0.9064327485380117,0.7865168539325843,0.8888888888888888,0.5185185185185185,0.75,0.8324022346368715,0.8216216216216217,0.6612903225806451,0.9532163742690059,0.6164383561643836,0.8486486486486486,0.543010752688172,0.7046632124352331,0.8181818181818182,0.953757225433526,0.8415300546448088,0.8546511627906976,0.7701149425287356,0.8546511627906976,0.8415300546448088,0.8604651162790697,0.8100558659217877,0.872093023255814,0.5837837837837838,0.8735632183908046,0.7714285714285715,0.864406779661017,0.6517412935323383,0.776536312849162,0.8713450292397661,0.8609625668449198,0.07514450867052024,0.7257142857142858,0.8128654970760234,0.8771929824561403,0.6994535519125683,0.7091836734693877,0.8121546961325967,0.7865168539325843,0.8,0.8771929824561403,0.6878048780487804,0.9476744186046512,0.6632653061224489,0.764367816091954,0.8186813186813187,0.872093023255814,0.877906976744186,0.8418079096045198,0.5860215053763441,0.8011363636363636,0.7417582417582418,0.8654970760233918,0.7923497267759563,0.7584269662921348,0.5212765957446809,0.7705882352941177,0.8516483516483516,0.09770114942528736,0.8390804597701149,0.6205128205128205,0.8579545454545454,0.8453038674033149,0.8505747126436781,0.8412698412698413,0.8516483516483516,0.9298245614035088,0.8097826086956522,0.8248587570621468,0.5837837837837838,0.8066298342541437,0.8362573099415205,0.6064814814814815,0.7814207650273224,0.9532163742690059,0.7853107344632768,0.9239766081871345,0.0,0.8333333333333334,0.8478260869565217,0.8415300546448088,0.8947368421052632,0.7714285714285715,0.936046511627907,0.9005847953216374,0.8548387096774194,0.7253886010362695,0.5329949238578681,0.6875,0.847953216374269,0.8212290502793296,0.8114285714285714,0.8457142857142858,0.8372093023255814,0.8011695906432749
Alanine,0.10810810810810811,0.6451612903225806,0.7912087912087912,0.8344827586206897,0.746031746031746,0.7333333333333333,0.6136363636363636,0.45,0.6483516483516484,0.6415094339622641,0.525,0.8071428571428572,0.6153846153846154,0.48484848484848486,0.5094339622641509,0.3939393939393939,0.8083333333333333,0.42857142857142855,0.6153846153846154,0.3125,0.8686868686868687,0.7272727272727273,0.8142857142857143,0.5925925925925926,0.8347826086956521,0.7444444444444445,0.1794871794871795,0.7777777777777778,0.7704918032786885,0.6046511627906976,0.28888888888888886,0.5,0.7704918032786885,0.21212121212121213,0.4166666666666667,0.4594594594594595,0.7980769230769231,0.5952380952380952,0.26666666666666666,0.6382978723404256,0.7818181818181819,0.36,0.4444444444444444,0.6181818181818182,0.8263473053892215,0.4074074074074074,0.5652173913043478,0.6904761904761905,0.8651685393258427,0.7391304347826086,0.6779661016949152,0.3191489361702128,0.175,0.6585365853658537,0.8214285714285714,0.8108108108108109,0.6559139784946236,0.30434782608695654,0.26666666666666666,0.4594594594594595,0.6341463414634146,0.6122448979591837,0.822429906542056,0.6545454545454545,0.4666666666666667,0.4594594594594595,0.5517241379310345,0.38461538461538464,0.7064220183486238,0.36363636363636365,0.7586206896551724,0.8024691358024691,0.5555555555555556,0.831858407079646,0.4,0.7586206896551724,0.5681818181818182,0.7941176470588235,0.7586206896551724,0.7222222222222222,0.6557377049180327,0.6346153846153846,0.8207547169811321,0.3191489361702128,0.5238095238095238,0.8115942028985508,0.7352941176470589,0.8,0.26666666666666666,0.6944444444444444,0.8333333333333334,0.0,0.46938775510204084,0.7704918032786885,0.5945945945945946,0.26666666666666666,0.7567567567567568,0.6923076923076923,0.6181818181818182,0.6375,0.784,0.75,0.5,0.23809523809523808,0.7090909090909091,0.2894736842105263,0.2,0.3
Creatine,0.45098039215686275,0.6119402985074627,0.8217821782178217,0.8366013071895425,0.7054263565891473,0.6774193548387096,0.7272727272727273,0.30952380952380953,0.7428571428571429,0.3469387755102041,0.6666666666666666,0.7338129496402878,0.6875,0.5952380952380952,0.5084745762711864,0.6222222222222222,0.8307692307692308,0.484375,0.6935483870967742,0.5483870967741935,0.8796296296296297,0.813953488372093,0.7318840579710145,0.5833333333333334,0.856,0.6881720430107527,0.5454545454545454,0.7674418604651163,0.8,0.6981132075471698,0.5172413793103449,0.62,0.8,0.4186046511627907,0.42592592592592593,0.5957446808510638,0.8347826086956521,0.4888888888888889,0.5254237288135594,0.6964285714285714,0.7565217391304347,0.5555555555555556,0.6170212765957447,0.48214285714285715,0.8418079096045198,0.515625,0.6607142857142857,0.7692307692307693,0.8888888888888888,0.6702127659574468,0.7391304347826086,0.5573770491803278,0.48148148148148145,0.7450980392156863,0.7410714285714286,0.7380952380952381,0.7115384615384616,0.5254237288135594,0.5254237288135594,0.6530612244897959,0.75,0.7166666666666667,0.8461538461538461,0.7230769230769231,0.5774647887323944,0.5957446808510638,0.546875,0.47540983606557374,0.7804878048780488,0.5535714285714286,0.7910447761194029,0.8197674418604651,0.6545454545454545,0.8629032258064516,0.2619047619047619,0.7910447761194029,0.6666666666666666,0.8181818181818182,0.7910447761194029,0.75,0.6212121212121212,0.7301587301587301,0.8448275862068966,0.5333333333333333,0.6851851851851852,0.7463768115942029,0.7662337662337663,0.8409090909090909,0.5254237288135594,0.7555555555555555,0.8478260869565217,0.46938775510204084,0.0,0.8,0.6739130434782609,0.5254237288135594,0.8043478260869565,0.75,0.5344827586206896,0.6888888888888889,0.7222222222222222,0.6521739130434783,0.62,0.543859649122807,0.6440677966101694,0.3181818181818182,0.5306122448979592,0.5192307692307693
Glucose,0.7258064516129032,0.8518518518518519,0.7731958762886598,0.8734177215189873,0.8716216216216216,0.6483516483516484,0.8709677419354839,0.7966101694915254,0.8,0.875,0.64,0.7692307692307693,0.8333333333333334,0.7446808510638298,0.6461538461538462,0.7083333333333334,0.8307692307692308,0.7564102564102564,0.603448275862069,0.7671232876712328,0.79,0.9591836734693877,0.7676056338028169,0.8194444444444444,0.7345132743362832,0.6444444444444445,0.7096774193548387,0.94,0.0,0.5918367346938775,0.7164179104477612,0.6730769230769231,0.0,0.7857142857142857,0.7681159420289855,0.68,0.8141592920353983,0.7169811320754716,0.7205882352941176,0.7413793103448276,0.6635514018691588,0.7361111111111112,0.75,0.8666666666666667,0.8797814207650273,0.75,0.5294117647058824,0.47619047619047616,0.7777777777777778,0.6413043478260869,0.5737704918032787,0.6865671641791045,0.7384615384615385,0.5116279069767442,0.9236641221374046,0.9183673469387755,0.574468085106383,0.6818181818181818,0.7571428571428571,0.7058823529411765,0.6170212765957447,0.625,0.7946428571428571,0.46296296296296297,0.7831325301204819,0.6530612244897959,0.6323529411764706,0.7432432432432432,0.8188976377952756,0.6935483870967742,0.07142857142857142,0.8784530386740331,0.5490196078431373,0.7948717948717948,0.7627118644067796,0.1590909090909091,0.5882352941176471,0.14285714285714285,0.07142857142857142,0.9423076923076923,0.8481012658227848,0.5185185185185185,0.7927927927927928,0.7605633802816901,0.58,0.7730496453900709,0.5384615384615384,0.813953488372093,0.640625,0.6976744186046512,0.8415300546448088,0.7704918032786885,0.8,0.0,0.8490566037735849,0.7205882352941176,0.7777777777777778,0.6046511627906976,0.8666666666666667,0.4473684210526316,0.9047619047619048,0.6373626373626373,0.62,0.7230769230769231,0.8571428571428571,0.8064516129032258,0.7586206896551724,0.7166666666666667
Putrescine,0.5641025641025641,0.7037037037037037,0.9090909090909091,0.9084507042253521,0.848,0.7951807228915663,0.5757575757575758,0.6666666666666666,0.8021978021978022,0.6818181818181818,0.8157894736842105,0.8666666666666667,0.09523809523809523,0.8387096774193549,0.7254901960784313,0.8181818181818182,0.868421052631579,0.6545454545454545,0.84,0.66,0.9111111111111111,0.6,0.8740740740740741,0.6222222222222222,0.9285714285714286,0.7777777777777778,0.6428571428571429,0.75,0.8490566037735849,0.7894736842105263,0.5681818181818182,0.7894736842105263,0.8490566037735849,0.59375,0.5909090909090909,0.7714285714285715,0.8064516129032258,0.6363636363636364,0.6086956521739131,0.8372093023255814,0.8235294117647058,0.6122448979591837,0.5,0.6808510638297872,0.8902439024390244,0.6666666666666666,0.8181818181818182,0.7941176470588235,0.9125,0.7857142857142857,0.8571428571428571,0.6170212765957447,0.5952380952380952,0.7941176470588235,0.8653846153846154,0.6956521739130435,0.8064516129032258,0.5777777777777777,0.6382978723404256,0.8378378378378378,0.8333333333333334,0.851063829787234,0.9230769230769231,0.8461538461538461,0.7213114754098361,0.7714285714285715,0.75,0.6274509803921569,0.8348623853211009,0.55,0.84,0.8819875776397516,0.813953488372093,0.9369369369369369,0.6842105263157895,0.84,0.8048780487804879,0.8666666666666667,0.84,0.6086956521739131,0.6666666666666666,0.86,0.9223300970873787,0.5869565217391305,0.8571428571428571,0.8636363636363636,0.875,0.9230769230769231,0.6382978723404256,0.8214285714285714,0.8947368421052632,0.5945945945945946,0.6739130434782609,0.8490566037735849,0.0,0.6086956521739131,0.967741935483871,0.7666666666666667,0.6521739130434783,0.7662337662337663,0.859504132231405,0.7831325301204819,0.7894736842105263,0.6363636363636364,0.6428571428571429,0.6578947368421053,0.5588235294117647,0.5
