,Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Rothia_mucilaginosa,Propionibacterium_freudenreichii,Bifidobacterium_adolescentis,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Adlercreutzia_equolifaciens,Collinsella_aerofaciens,Collinsella_intestinalis,Collinsella_unclassified,Eggerthella_lenta,Eggerthella_sp_1_3_56FAA,Eggerthella_unclassified,Gordonibacter_pamelaeae,Slackia_piriformis,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_salyersiae,Bacteroides_sp_2_1_22,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Bacteroidales_bacterium_ph8,Barnesiella_intestinihominis,Odoribacter_laneus,Odoribacter_splanchnicus,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_merdae,Parabacteroides_unclassified,Paraprevotella_clara,Paraprevotella_unclassified,Prevotella_copri,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_senegalensis,Alistipes_shahii,Alistipes_sp_AP11,Alistipes_sp_HGB5,Alistipes_unclassified,Enterococcus_avium,Enterococcus_faecalis,Enterococcus_faecium,Lactobacillus_acidophilus,Lactobacillus_casei_paracasei,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_plantarum,Lactobacillus_rhamnosus,Lactobacillus_salivarius,Pediococcus_acidilactici,Pediococcus_lolii,Pediococcus_unclassified,Leuconostoc_citreum,Lactococcus_lactis,Streptococcus_australis,Streptococcus_lutetiensis,Streptococcus_mutans,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_sanguinis,Streptococcus_thermophilus,Streptococcus_vestibularis,Butyricicoccus_pullicaecorum,Clostridiaceae_bacterium_JC118,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_butyricum,Clostridium_clostridioforme,Clostridium_hathewayi,Clostridium_leptum,Clostridium_nexile,Clostridium_perfringens,Clostridium_scindens,Clostridium_sp_KLE_1755,Clostridium_sp_L2_50,Clostridium_symbiosum,Clostridiales_bacterium_1_7_47FAA,Flavonifractor_plautii,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_sp_3_1_31,Eubacterium_ventriosum,Anaerostipes_caccae,Anaerostipes_hadrus,Anaerostipes_unclassified,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_producta,Ruminococcus_gnavus,Ruminococcus_obeum,Ruminococcus_torques,Coprococcus_catus,Coprococcus_comes,Coprococcus_sp_ART55_1,Dorea_formicigenerans,Dorea_longicatena,Dorea_unclassified,Lachnospiraceae_bacterium_1_1_57FAA,Lachnospiraceae_bacterium_1_4_56FAA,Lachnospiraceae_bacterium_2_1_58FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_3_1_57FAA_CT1,Lachnospiraceae_bacterium_4_1_37FAA,Lachnospiraceae_bacterium_5_1_57FAA,Lachnospiraceae_bacterium_5_1_63FAA,Lachnospiraceae_bacterium_6_1_63FAA,Lachnospiraceae_bacterium_7_1_58FAA,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_9_1_43BFAA,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_unclassified,Oscillibacter_sp_KLE_1728,Oscillibacter_sp_KLE_1745,Oscillibacter_unclassified,Clostridium_bartlettii,Clostridium_difficile,Peptostreptococcaceae_noname_unclassified,Anaerotruncus_colihominis,Anaerotruncus_unclassified,Faecalibacterium_prausnitzii,Ruminococcaceae_bacterium_D16,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_lactaris,Ruminococcus_sp_5_1_39BFAA,Subdoligranulum_sp_4_3_54A2FAA,Subdoligranulum_unclassified,Catenibacterium_mitsuokai,Coprobacillus_unclassified,Clostridium_ramosum,Clostridium_spiroforme,Erysipelotrichaceae_bacterium_21_3,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae_bacterium_3_1_53,Erysipelotrichaceae_bacterium_5_2_54FAA,Erysipelotrichaceae_bacterium_6_1_45,Eubacterium_biforme,Eubacterium_cylindroides,Eubacterium_dolichum,Holdemania_filiformis,Holdemania_unclassified,Turicibacter_unclassified,Acidaminococcus_intestini,Acidaminococcus_unclassified,Phascolarctobacterium_succinatutens,Dialister_invisus,Megamonas_hypermegale,Megamonas_unclassified,Megasphaera_micronuciformis,Megasphaera_unclassified,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_unclassified,Fusobacterium_nucleatum,Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis,Sutterella_wadsworthensis,Bilophila_unclassified,Bilophila_wadsworthia,Desulfovibrio_piger,Citrobacter_unclassified,Enterobacter_cloacae,Escherichia_coli,Escherichia_unclassified,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_unclassified,Proteus_mirabilis,Haemophilus_parainfluenzae,Akkermansia_muciniphila,Methanobrevibacter_unclassified,Collinsella_stercoris,Bacteroides_clarus,Bacteroides_plebeius,Lactobacillus_delbrueckii,Lactobacillus_sakei
PRISM.7486,0.0,0.0,0.0,0.0,0.0484356,0.0,0.0,0.0,0.0,0.0,0.0396885,0.009898700000000002,0.0012163,0.0281677,0.0,0.0,2.8800000000000002e-05,0.0,0.0009456,0.0,0.0,0.0085034,0.0,0.00010029999999999998,0.0,0.0,0.0,0.0004407,0.0,0.0,0.005810899999999999,0.0,0.0,0.0,0.0006867,0.0133779,0.0181957,0.00031560000000000003,0.0,0.0,0.0,0.0,0.0006194,0.0,0.0099095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001826,0.0,0.0,6.25e-05,0.0,0.0,0.0,1.5399999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000131,0.0001264,0.00020140000000000002,0.0,0.0,0.0004826000000000001,0.0008533999999999999,7.2999999999999996e-06,0.0010232000000000002,0.0,5.85e-05,0.0001186,0.0,0.0001294,0.0,0.0,0.0,0.00019180000000000003,0.0014088,0.0,0.0,0.0,0.0,5.0900000000000004e-05,0.0,0.0003229,0.0013232,0.027695099999999997,0.0,0.30591199999999996,0.0,0.0004013,0.0083537,0.0,0.017240099999999998,0.0,5.400000000000001e-06,0.0009279999999999999,0.0,0.0042073,0.0423756,0.0027559,0.0,0.0069435,0.0,0.0073512000000000004,5.5e-06,0.0,0.0008433,0.0006452999999999999,0.0,0.0,0.0,0.0,0.0,0.0061157,0.0014289,8.25e-05,0.0020500999999999996,1.98e-05,0.0008029999999999999,0.0142291,0.0144672,0.0,0.0,0.0,0.0059802,1.12e-05,0.0,0.0003096,0.0,6.890000000000001e-05,0.237163,0.0,0.0,0.0,0.0,0.0264224,0.0,0.0020445999999999997,0.0,7.2999999999999996e-06,0.0,0.0,0.0,5.3e-06,0.00015560000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0002056,0.0006567,0.0,0.0086088,0.0272512,8.1e-05,0.0,0.0,0.0,0.00013440000000000001,4.54e-05,0.0,0.0,5.05e-05,0.0,0.0,0.0,0.0316038,0.0003158,0.0,0.0,0.0,0.0,0.000437,0.0,0.0,0.0,0.0,0.0,5.5100000000000004e-05,7.48e-05,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7496,0.0,0.0,3.570000000000001e-05,0.0,0.45183100000000004,0.0,0.0,0.0,0.0,6.34e-05,6.1e-06,0.0,0.0018625999999999998,0.11857100000000001,0.0,0.0,0.0001527,0.0,0.000602,0.0001587,0.0,0.0,0.0,0.0005972999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0011172,0.0,0.0,0.0,8.740000000000001e-05,0.0,0.0008209,3.34e-05,0.0,0.0,0.0,0.0,5.93e-05,0.0,0.0,0.000339,0.0,0.0,0.0,0.0,0.0,0.0009107999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001389,0.0,0.0,0.0001644,0.0026539000000000003,0.0085296,0.00012470000000000002,0.0030279,0.0,0.0,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.0036694,0.0,0.0,2.2100000000000002e-05,0.0,0.0,0.0,0.0,0.0010536,0.0,0.0131881,0.0,0.0,0.0,7.840000000000001e-05,0.0,0.0,0.0050299,0.0,0.0002971,0.0,0.00013230000000000002,0.0019268,0.0125657,0.0087407,0.0,0.021029,0.0,0.0002428,0.0,0.0,0.138772,0.0008026,0.00043559999999999996,0.003861,0.0006955,0.0,2.6899999999999997e-05,0.00048540000000000003,0.0,0.00024380000000000002,0.0,2.8199999999999998e-05,0.0,0.0,0.0,0.0076869,0.0,0.0,0.002188,6.43e-05,0.0,0.0010716,3.3799999999999995e-05,6.440000000000001e-05,0.0360032,0.0,0.104743,0.0,0.0,0.036987599999999995,0.0,0.0027576000000000002,0.0,0.0,0.0,0.0,8.27e-05,6.04e-05,0.0019621,0.0,0.00011279999999999999,0.0,0.0,0.0,0.0002343,0.000125,0.0001008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65e-05,6.979999999999999e-05,0.0001498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07e-05,0.0,0.0,0.0,0.0,3.43e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7506,0.0,0.0,5.6e-06,0.0,9e-06,0.012832299999999998,9.000000000000001e-07,0.0,0.0,0.0,3.01e-05,0.0,0.0027256999999999997,0.014337299999999999,0.0,0.0,0.0001806,0.0029364,0.0014782,3.4200000000000005e-05,0.0,9.3e-06,3.4e-06,0.24355,0.0,0.0107685,0.0,0.0121006,0.0,1.05e-05,0.0002189,0.0,0.0,0.070188,0.0063246000000000005,0.0473558,0.0001336,0.012476899999999999,0.0,0.0,0.0,0.007229899999999999,9.2e-06,0.0,0.0481025,0.0,0.0,0.0,3.59e-05,7.1e-06,0.0,2.68e-05,0.100038,0.0023535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000001e-06,0.0,0.0,0.0,0.0003346,0.0003028,0.0,0.0,6.69e-05,0.00028169999999999996,0.0,0.0001338,0.0,0.0,0.00039769999999999996,0.0008148999999999999,0.0011432,0.0,0.0,0.000157,0.0110724,1.05e-05,0.0,0.0,0.0,0.0,0.0,0.00016419999999999998,0.0009576000000000001,0.046536900000000006,0.009977799999999998,0.0017446999999999999,0.0001599,0.0026842,0.0005597,5.3e-06,0.0,0.0,0.0,0.0,0.0020602,3.570000000000001e-05,0.00047910000000000004,0.0202057,0.0094867,0.0013227,0.016053,0.0,0.0,0.012402799999999999,0.0,0.0,0.0008420999999999999,5.720000000000001e-05,0.00046399999999999995,9.449999999999999e-05,2.02e-05,0.0,4.8e-06,0.0,0.0015692,0.0,5.400000000000001e-06,0.0,0.0342084,0.0008210000000000001,0.0,0.0058281999999999995,0.0024668000000000003,0.0001643,0.0032719999999999997,0.0,0.0007637000000000001,0.0003015,0.000452,0.10756800000000001,0.0037963000000000003,1.89e-05,0.0,0.045511300000000005,0.0118698,0.0,0.023265599999999997,0.0,0.0,0.0,0.0011145999999999999,0.00014690000000000002,0.0,0.0,6.4e-06,0.0008221,0.0,0.0,0.0,0.0005649,0.0004288,0.0004896,0.0,9.9e-06,0.0,5.0999999999999995e-06,0.0,0.0,0.0,0.0,6.92e-05,0.0,0.00011750000000000001,3.59e-05,1.4800000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003724,0.0001364,1.36e-05,0.0,0.0,0.0,0.0022315,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7547,0.0,0.0,3.37e-05,0.0,1.49e-05,0.0,1.01e-05,0.0,0.0,0.0,0.0116194,0.0,0.0206406,0.0,0.0,0.0,0.0018993999999999999,0.0060155,0.0004735,0.0023910999999999997,0.0,0.026534699999999998,0.0057424,0.0016044,0.0,0.0,1.0199999999999999e-05,0.0055426,0.0,1.2e-05,0.0107706,0.0,0.0,3.4399999999999996e-05,4e-06,0.028190800000000002,0.026044799999999996,2.7300000000000003e-05,0.0,0.0,0.0,0.0071365,1.63e-05,0.0,0.0310238,0.0,0.0,0.0,2.58e-05,0.0008806,0.0,1.99e-05,0.165404,0.0,0.0222745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.400000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014439999999999999,0.0,0.0,0.0007639,0.0022191,0.0,0.00011020000000000001,0.00011570000000000001,0.0,0.000275,0.00040899999999999997,0.03277619999999999,0.0,0.00015390000000000003,0.0007758999999999999,0.0004421,1.12e-05,0.0,0.000299,0.008186399999999998,0.0,0.0014728,0.000336,0.0040445,2.2800000000000002e-05,0.033851099999999995,0.005254,0.0002141,4.9000000000000005e-06,0.0007616000000000001,0.0006386,0.0,0.000643,0.0,0.0,0.008833,0.0011373,0.0015520999999999998,0.0389853,0.019886599999999997,0.0,4.1e-06,0.0,1e-06,0.05986759999999999,0.0,0.0203305,0.0005899,5.6e-06,0.0029353,0.0008468,0.00021669999999999998,0.001327,0.0023281999999999995,0.0,0.0034444000000000002,0.0,0.0010009,0.0,2.6000000000000002e-05,0.0,0.009849700000000001,0.0,0.0,0.0434213,1.85e-05,0.0,0.0,0.00032460000000000003,0.0,0.017968099999999997,0.00015759999999999998,0.0204151,0.0,0.0,0.106156,0.0021704,0.125388,0.0,2.35e-05,5.9e-06,0.0,5.7700000000000007e-05,8.740000000000001e-05,0.0002551,1.4300000000000002e-05,0.00025610000000000005,0.0,0.0,0.0,0.001469,0.0001134,0.0,0.0,0.0,0.0,1.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-06,4.29e-05,0.0,0.0025199000000000003,0.0158518,0.0,0.0125652,0.0006072,0.0,0.0,0.0,8.66e-05,8.8e-05,0.0,0.0002877,0.0,0.0,0.0,0.0007072999999999999,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7658,0.0,0.0,4.8200000000000006e-05,0.0,0.0257115,0.0061263,0.0,0.0,0.0,0.0,0.0489832,0.054494299999999996,0.0010595000000000001,0.0045815,0.0,0.00017480000000000002,2.5e-06,0.0,0.0010689,9.9e-06,0.0,0.0,0.0,0.0007440000000000001,9.22e-05,0.0,0.0,0.0,0.0,0.0001199,0.0005863,0.0,0.0,0.0037179,0.0007897000000000001,0.0128759,0.0029274,0.0009381,0.0,0.0,0.0,0.0,0.0,0.0,4.66e-05,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0051055,0.0,0.00022400000000000002,0.0,0.0,0.0,0.0,0.0,5.9e-06,0.0,0.0,0.0,9.6e-06,0.0,0.0,0.0,4.54e-05,0.0,0.0,0.00024700000000000004,0.0001372,0.0003609,0.0,0.0001961,0.0108913,0.033516000000000004,9.73e-05,0.0005164,0.0,0.0,0.0,0.00022759999999999998,0.0001701,0.0,9.68e-05,1.0800000000000002e-05,0.0115535,0.0,0.0,0.0,0.0,0.0,4.1200000000000005e-05,0.0003935,7.04e-05,0.0109934,0.018048599999999998,0.0036942,0.26208000000000004,0.0002386,0.0,0.0041735,1.6899999999999997e-05,0.0121691,0.0,0.0,7.87e-05,2.7300000000000003e-05,0.0007415,0.009594,0.009093200000000001,0.0027125,0.010674600000000001,0.0,0.0023995,0.0,0.0,0.0,0.00032569999999999995,0.0,0.0015331,0.0,0.0,4.0600000000000004e-05,0.035262800000000004,0.0,0.0,0.0,0.0,0.000373,9.92e-05,0.0055328,0.0008468999999999999,0.0,0.0,9.2e-05,0.0,0.0,0.0005252000000000001,0.0,9.4e-05,0.140558,0.0,1.5399999999999998e-05,0.0,0.0,0.0617225,0.0,0.0276447,0.0,0.00034730000000000004,9.37e-05,0.0,0.0,1.1e-05,0.000508,0.0,0.0001311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7100000000000002e-05,0.0,0.116855,0.0,0.0,0.0,0.0,0.0006097,0.0010016,0.0026849,0.0093319,0.0,0.00027400000000000005,6.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001968,0.0,0.0,0.0,0.0,0.0,0.013294899999999998,0.0008481,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7662,0.0225457,0.0067280000000000005,0.0,0.0,0.0293462,0.0,0.0103715,0.0,0.0,0.0,0.0039671,0.0,0.009896799999999999,0.026364099999999998,0.0006705,0.0,0.0,0.0,0.0004897,0.0005003999999999999,0.0010951,0.024036599999999998,0.0031648,0.000504,0.0,0.0,0.0,0.0003633,0.0,0.0,0.0019217,0.0,0.0,0.0030318000000000003,0.0011591,0.059346300000000005,0.0101468,0.0,0.002968,0.012223000000000001,0.0,0.0,0.0036689,0.0,0.007153199999999999,0.0,0.0,0.0,0.0,0.0021784,0.00021480000000000002,0.0012243,0.017187599999999997,0.0020312999999999998,0.0043668,0.0021917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54e-05,0.0,0.0,0.0,0.0007708999999999999,0.0058003,4.04e-05,0.0040861,0.0005482,0.0,0.0,3.34e-05,7.699999999999999e-06,0.0,0.0,0.0,0.0045998,0.0,0.0,4.6e-05,0.0,0.0,3.71e-05,0.0,0.0,0.0,0.0683195,0.0017108,0.08526039999999999,0.0,0.0,0.0033513000000000006,0.0,0.0007164,0.0,0.0,0.0022662,0.0,0.0001694,0.010519,0.028556599999999998,0.0063567,0.0253507,0.0264305,0.0151721,0.053663699999999995,0.0,0.0,0.0,0.0,0.0056677,0.000296,0.0,3.3100000000000005e-05,0.0119134,0.0,0.0001847,0.0,0.0,0.0047549,0.0312123,0.0003506,0.0,0.0,0.0,0.0035408,0.0,0.0,0.0,8.02e-05,0.00025810000000000004,0.06511979999999999,7.609999999999999e-05,5.01e-05,0.0,0.0,0.027666200000000002,0.0,0.08552910000000001,0.0068515,0.0,0.0,0.0,7.37e-05,1.4099999999999999e-05,0.0,0.0,0.0004293,0.0034589,0.0,0.0,0.00011870000000000001,0.0,0.0,0.0,0.0,0.0,0.0362474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.429999999999999e-05,0.0,0.0,0.0,2.44e-05,0.0028190999999999997,0.0004856,0.0,0.0,0.0,0.0003213,0.0017515,0.0,0.0,0.0,0.0,0.0,0.042463,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7744,0.0,0.0,0.0,0.0,7.87e-05,0.0,0.0,0.0,0.0,0.0,3.47e-05,0.0,0.0,0.0259785,0.0,0.0,0.0002771,0.0,0.0006877999999999999,0.0,0.0,0.0007758999999999999,0.0001244,0.0003486,0.0,0.0006037999999999999,0.0,0.0,0.0,0.007726100000000001,0.0005251,0.0002319,0.0,1.4599999999999999e-05,0.0,0.0117249,0.0020945,0.00043,0.0011529,0.0067296000000000005,0.0,0.0,0.0036361999999999996,0.0,0.009849600000000002,0.0,0.00026419999999999997,0.000897,0.0354395,0.0009493,0.0,0.004094400000000001,0.0,0.0005263999999999999,0.00011870000000000001,0.0,0.0,0.0005664,0.0,0.0,6.17e-05,0.0,4.7e-06,0.0,4.7799999999999996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014690000000000002,0.0,0.0,0.0,0.00017830000000000002,0.00025529999999999997,0.0,0.0022925000000000003,0.0,0.0,0.0001013,0.0015061,0.0380694,0.0,0.000164,0.00032060000000000004,0.013531999999999999,0.0,0.0,0.0,0.0,0.0,0.00042649999999999996,0.00042919999999999997,2.4e-05,0.0,0.049337,0.00043369999999999997,0.288153,0.0,0.0,0.0,0.0,0.0009099,0.0,0.0,0.0,0.0,0.0001437,0.0126257,0.0686544,0.0030113,0.0155792,0.0,0.0092839,0.006867699999999999,0.0,0.0032503999999999996,0.0050258,0.0,0.00034649999999999997,0.000463,0.0004763999999999999,0.0,0.0011773,0.0,0.00047569999999999996,0.0,0.0001051,0.019152000000000002,0.100097,0.022684799999999998,0.0,0.0,0.0,0.0042703,0.0,0.0,0.0,0.0013008,0.0,0.0023308000000000005,0.0002944,0.0,0.0,0.0,0.041336000000000005,0.0070595,0.0423191,0.020540299999999997,5.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.01e-05,0.047315499999999996,0.0,1.15e-05,0.00046879999999999996,0.0,0.0,0.0,8.5e-06,0.0190822,7.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1200000000000005e-05,0.0,6.790000000000001e-05,4.3e-05,0.0,0.0072419,0.0002359,0.005131899999999999,0.0,0.0,0.00045010000000000004,0.0001082,0.0,0.0,0.0,0.0,0.0,0.0158348,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7759,0.0,0.0,0.0,0.0,0.108019,0.0009477,0.0,0.0,0.0,0.0015046,0.0599509,0.0,0.0,0.0,0.0,0.0,4.2499999999999996e-05,0.0,0.013159299999999999,0.0,0.0,3.229999999999999e-05,0.0,0.00015560000000000001,0.004233,0.0,0.0003307,9.31e-05,0.0,0.0,0.0002254,0.0,0.0,0.0,0.0002945,0.0013474000000000001,0.0043507,0.0,0.0,0.0,0.0,0.0,0.0012377,0.0,0.0,0.0007042999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67e-05,2.59e-05,2.62e-05,0.005811,0.0001929,0.0020429000000000003,1.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0008567000000000001,0.0,9.940000000000002e-05,0.0114736,1.67e-05,0.0022259,0.0096536,7.41e-05,0.0711072,5.9e-05,0.0031671,0.001423,0.0,0.0019082,0.0,7.46e-05,0.0,0.0,7.97e-05,0.0,2.8000000000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0039481,0.0,0.039859399999999996,0.0,3.4e-06,0.0,8.590000000000001e-05,0.0006502999999999999,0.0006714,0.0,0.0,0.0017917000000000002,0.0050978,0.0001246,0.0018750999999999998,0.0,0.0,0.0,0.0,0.057399,0.0,3.48e-05,0.0026034,0.0007078,0.0,0.0,8.36e-05,0.0007134,0.0010140000000000001,2.98e-05,0.00033339999999999997,0.0033003999999999998,0.00038560000000000005,0.0001496,0.108375,0.0302702,0.0,0.0,0.0,0.0,0.018684799999999998,0.0,0.0,0.0,0.0,0.120708,0.004682899999999999,0.0,0.0,0.0,0.07711280000000001,0.0,0.0046436,0.0,0.0019067999999999997,0.0008561,0.0,0.0,0.0,0.0,0.0,0.00017280000000000003,0.0,0.0,0.0,0.0018954999999999998,0.0,0.0011427999999999998,0.0,0.04506369999999999,0.0,0.124761,0.0,0.0,2.37e-05,0.0,0.0036843,4.6299999999999994e-05,0.006384600000000001,0.0059106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025088000000000003,0.0013892000000000002,0.0,0.0,0.0,0.0,0.0030800000000000003,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7762,0.0,0.0,2.45e-05,0.0,3.6e-05,0.0,0.0,0.0001744,0.0,0.0,0.07214010000000001,0.09096989999999999,0.0071009,0.0571884,0.0,0.0,2.84e-05,0.0,0.0147786,0.0,0.0,0.0039515,0.0,1.3000000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0100168,0.0,0.0,0.0,0.0,0.0,0.0627029,0.0,0.0,0.0,0.0,0.0,0.0091346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003311,0.0,0.0,0.0,0.0004396,0.001895,0.000195,0.00061,0.0,0.0,0.0,0.0,0.0001406,0.0,0.0005878999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035305,0.0,0.032025599999999994,0.0017373000000000002,0.15767,0.0,0.0,0.0,0.0,0.0001733,0.0004862,0.0,0.0,0.0014448,0.0033111999999999994,0.0089796,0.0046327,0.0,0.0,0.0,0.0333554,0.0529186,0.0,0.0,0.010102600000000002,0.0006162000000000001,0.0031721,0.0,0.0,0.0,0.00016999999999999999,0.0,0.0,0.0110995,0.0005480000000000001,0.0,0.00436,0.0031937,0.0074542,0.0,0.0,0.0589259,0.0002925,0.0,0.00023050000000000002,0.0,0.0,0.229172,0.0,0.0,0.0,0.0,0.0,0.0,0.0059405000000000005,0.0,0.0007982999999999999,0.00020510000000000003,0.0,0.0002681,0.0,0.0006647000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010369999999999999,0.0,0.0,0.024481599999999996,0.0,0.0,0.0,0.0,2.99e-05,0.0,0.0,0.0,0.0,0.0013722,0.0001989,0.0,0.0,0.0,0.0,0.0,0.0,2.7300000000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRISM.7776,0.0,0.0,3.41e-05,0.0,0.330492,0.0,0.0,0.0,0.004961,0.0,0.035493800000000006,0.0,0.0009314999999999999,0.107642,0.0,0.0,0.0002863,0.0,0.0005847000000000001,4.93e-05,0.0,0.0005237,0.0,0.0,0.0,0.0,0.00012629999999999998,0.0,0.0,0.0013785,0.0010716,0.0,0.0,0.00139,3.46e-05,0.0019878,0.000709,0.0,7.290000000000001e-05,0.0008276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65e-05,0.0,0.0,0.0,0.00031779999999999997,0.0,0.0,2.11e-05,0.0,3.3e-05,0.0001685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003171,0.0,4.51e-05,0.0121306,0.029332099999999996,0.0007507000000000001,0.0,0.0,0.0,2.8999999999999997e-05,1.09e-05,2.7399999999999995e-05,0.0,0.00020459999999999999,0.0,0.00045010000000000004,0.0,0.0,1.4400000000000001e-05,0.0,0.0,0.0,0.0,1.9e-05,0.0,0.031201999999999997,0.0004705,0.0818763,0.0,0.0,0.0,0.0,0.0019123,0.0,5.489999999999999e-05,0.0022324000000000003,0.0001675,0.014844299999999998,0.0118191,0.0538544,0.003404,0.0,0.0,0.006049100000000001,0.024868599999999998,0.0,0.0,0.0037673999999999997,0.0036669000000000003,0.0025356,0.0,0.0,8.499999999999999e-05,0.0037037,0.0001217,0.0002392,0.0,7.15e-05,7.58e-05,0.0017244,0.0014758,0.0,0.0,0.0,0.0002972,0.0131119,0.0,0.0034955,0.0,0.0,0.0564614,0.003343,0.009510700000000002,0.0,0.0,0.105705,0.0,0.013428200000000001,0.0,0.0,0.0,0.0,0.0,8.609999999999999e-05,0.0,0.0,1.13e-05,0.0,0.0,0.0006147,0.00045369999999999997,0.0,7.159999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94e-05,0.0001078,0.0,0.0,0.0,0.0,0.0010777,2.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
